,日期,股票代码,开盘价,收盘价,最高价,最低价,成交量,成交金额,振幅,涨跌幅,涨跌额,换手率
0,2021-05-12,300990SZ,110.0,103.42,125.05,103.32,54010,593180992.0,25.42,20.96,17.92,41.55
1,2021-05-13,300990SZ,92.24,90.68,98.87,90.66,42055,393020128.0,7.94,-12.32,-12.74,32.35
2,2021-05-14,300990SZ,90.68,86.74,91.28,86.7,29666,260926782.0,5.05,-4.34,-3.94,22.82
3,2021-05-17,300990SZ,86.02,86.16,88.01,86.02,18302,159002540.0,2.29,-0.67,-0.58,14.08
4,2021-05-18,300990SZ,86.85,84.21,86.85,84.11,19228,162958489.0,3.18,-2.26,-1.95,14.79
5,2021-05-19,300990SZ,83.51,82.45,84.8,82.43,17098,142398239.0,2.81,-2.09,-1.76,13.15
6,2021-05-20,300990SZ,82.28,82.49,83.45,80.61,17516,143437966.0,3.44,0.05,0.04,13.47
7,2021-05-21,300990SZ,82.01,80.46,82.17,80.38,12839,104127866.0,2.17,-2.46,-2.03,9.88
8,2021-05-24,300990SZ,80.1,79.11,80.46,78.89,12105,96009999.0,1.95,-1.68,-1.35,9.31
9,2021-05-25,300990SZ,79.1,79.27,79.77,78.82,10499,83229869.0,1.2,0.2,0.16,8.08
10,2021-05-26,300990SZ,79.11,81.17,81.79,78.86,13689,110444717.0,3.7,2.4,1.9,10.53
11,2021-05-27,300990SZ,81.07,80.54,81.1,79.92,9551,76857097.0,1.45,-0.78,-0.63,7.35
12,2021-05-28,300990SZ,80.8,81.31,82.66,80.19,13908,113209609.0,3.07,0.96,0.77,10.7
13,2021-05-31,300990SZ,80.5,80.54,80.54,79.5,9888,79253942.0,1.28,-0.95,-0.77,7.61
14,2021-06-01,300990SZ,80.54,81.72,82.17,79.88,11657,94289911.0,2.84,1.47,1.18,8.97
15,2021-06-02,300990SZ,81.7,81.97,82.5,80.7,11885,97114080.0,2.2,0.31,0.25,9.14
16,2021-06-03,300990SZ,81.85,86.34,88.8,81.68,28830,246400635.0,8.69,5.33,4.37,22.18
