,日期,股票代码,开盘价,收盘价,最高价,最低价,成交量,成交金额,振幅,涨跌幅,涨跌额,换手率
0,2017-01-26,300602SZ,17.78,21.34,21.34,17.78,92,191522.0,24.02,43.99,6.52,0.04
1,2017-02-03,300602SZ,23.47,23.47,23.47,23.47,30,70855.0,0.0,9.98,2.13,0.01
2,2017-02-06,300602SZ,25.82,25.82,25.82,25.82,44,113608.0,0.0,10.01,2.35,0.02
3,2017-02-07,300602SZ,28.4,28.4,28.4,28.4,45,126692.0,0.0,9.99,2.58,0.02
4,2017-02-08,300602SZ,31.24,31.24,31.24,31.24,64,200404.0,0.0,10.0,2.84,0.03
5,2017-02-09,300602SZ,34.36,34.36,34.36,34.36,73,249247.0,0.0,9.99,3.12,0.03
6,2017-02-10,300602SZ,37.8,37.8,37.8,37.8,152,574560.0,0.0,10.01,3.44,0.06
7,2017-02-13,300602SZ,41.58,41.58,41.58,41.58,262,1090310.0,0.0,10.0,3.78,0.1
8,2017-02-14,300602SZ,45.74,45.74,45.74,45.74,297,1358478.0,0.0,10.0,4.16,0.12
9,2017-02-15,300602SZ,50.31,50.31,50.31,50.31,391,1965158.0,0.0,9.99,4.57,0.16
10,2017-02-16,300602SZ,55.34,55.34,55.34,55.34,1781,9853674.0,0.0,10.0,5.03,0.71
11,2017-02-17,300602SZ,60.87,58.57,60.87,57.5,149028,887017248.0,6.09,5.84,3.23,59.61
12,2017-02-20,300602SZ,56.0,52.71,56.0,52.71,92767,496388400.0,5.62,-10.01,-5.86,37.11
13,2017-02-21,300602SZ,52.64,53.18,54.77,51.64,70839,377645696.0,5.94,0.89,0.47,28.34
14,2017-02-22,300602SZ,52.72,53.87,53.89,51.3,62577,330662576.0,4.87,1.3,0.69,25.03
15,2017-02-23,300602SZ,55.01,59.26,59.26,55.01,104073,602469728.0,7.89,10.01,5.39,41.63
16,2017-02-24,300602SZ,59.26,58.71,59.98,57.54,77112,451982208.0,4.12,-0.93,-0.55,30.84
17,2017-02-27,300602SZ,58.03,58.83,60.58,58.03,62935,373437360.0,4.34,0.2,0.12,25.17
18,2017-02-28,300602SZ,58.32,60.9,61.61,56.8,70998,418720368.0,8.18,3.52,2.07,28.4
19,2017-03-01,300602SZ,60.19,58.8,61.49,58.68,57456,345539600.0,4.61,-3.45,-2.1,22.98
20,2017-03-02,300602SZ,59.11,58.99,60.84,58.53,52703,314504240.0,3.93,0.32,0.19,21.08
21,2017-03-03,300602SZ,58.01,58.72,59.2,57.74,35884,209865986.0,2.47,-0.46,-0.27,14.35
22,2017-03-06,300602SZ,59.1,61.9,62.79,59.03,65752,400227504.0,6.4,5.42,3.18,26.3
23,2017-03-07,300602SZ,61.61,62.1,62.35,60.52,52450,322328240.0,2.96,0.32,0.2,20.98
24,2017-03-08,300602SZ,61.8,62.25,62.99,60.78,46305,286565600.0,3.56,0.24,0.15,18.52
25,2017-03-09,300602SZ,62.14,61.39,62.16,60.3,36215,221404804.0,2.99,-1.38,-0.86,14.49
26,2017-03-10,300602SZ,61.08,60.36,61.5,60.18,27580,167803794.0,2.15,-1.68,-1.03,11.03
27,2017-03-13,300602SZ,59.8,61.24,61.39,58.7,33608,201821549.0,4.46,1.46,0.88,13.44
28,2017-03-14,300602SZ,61.0,61.52,62.98,60.78,39239,242915999.0,3.59,0.46,0.28,15.7
29,2017-03-15,300602SZ,61.21,62.79,63.8,60.5,50008,312053280.0,5.36,2.06,1.27,20.0
30,2017-03-16,300602SZ,63.0,65.13,65.75,62.62,53743,346171872.0,4.98,3.73,2.34,21.5
31,2017-03-17,300602SZ,65.0,62.46,66.28,62.0,50136,321848544.0,6.57,-4.1,-2.67,20.05
32,2017-03-20,300602SZ,62.8,67.31,67.55,62.5,55855,365311952.0,8.09,7.76,4.85,22.34
33,2017-03-21,300602SZ,67.01,67.69,68.31,65.96,47034,315568736.0,3.49,0.56,0.38,18.81
34,2017-03-22,300602SZ,66.66,68.04,68.97,66.48,44306,300429168.0,3.68,0.52,0.35,17.72
35,2017-03-23,300602SZ,68.0,68.58,69.79,66.0,53619,365491776.0,5.57,0.79,0.54,21.45
36,2017-03-24,300602SZ,68.01,70.66,71.7,68.01,46672,328359152.0,5.38,3.03,2.08,18.67
37,2017-03-27,300602SZ,71.0,73.18,75.38,69.88,54355,393524256.0,7.78,3.57,2.52,21.74
38,2017-03-28,300602SZ,73.0,70.9,74.3,70.5,45666,329122768.0,5.19,-3.12,-2.28,18.27
39,2017-03-29,300602SZ,70.25,65.8,70.5,65.5,55029,373433392.0,7.05,-7.19,-5.1,22.01
40,2017-03-30,300602SZ,65.0,65.53,66.96,64.6,35783,235933929.0,3.59,-0.41,-0.27,14.31
41,2017-03-31,300602SZ,66.0,60.2,66.82,59.0,66340,411949872.0,11.93,-8.13,-5.33,26.54
42,2017-04-05,300602SZ,59.4,61.01,61.46,57.12,35064,209165030.0,7.21,1.35,0.81,14.03
43,2017-04-06,300602SZ,55.99,57.23,58.53,55.05,69102,392719200.0,5.7,-6.2,-3.78,27.64
44,2017-04-07,300602SZ,56.55,54.19,57.2,53.91,48841,271321616.0,5.75,-5.31,-3.04,19.54
45,2017-04-10,300602SZ,53.59,53.3,54.16,52.04,40151,212210943.0,3.91,-1.64,-0.89,16.06
46,2017-04-11,300602SZ,53.0,53.98,53.99,51.88,32516,172540236.0,3.96,1.28,0.68,13.01
47,2017-04-12,300602SZ,53.5,52.0,53.94,51.92,19889,105183720.0,3.74,-3.67,-1.98,7.96
48,2017-04-13,300602SZ,51.8,51.06,52.39,51.03,20166,104357815.0,2.62,-1.81,-0.94,8.07
49,2017-04-14,300602SZ,50.75,49.9,50.97,49.51,18634,93536187.0,2.86,-2.27,-1.16,7.45
50,2017-04-17,300602SZ,48.19,46.14,48.25,45.3,28629,133154866.0,5.91,-7.54,-3.76,11.45
