,日期,股票代码,开盘价,收盘价,最高价,最低价,成交量,成交金额,振幅,涨跌幅,涨跌额,换手率
0,2016-10-17,603160SH,23.3,27.96,27.96,23.3,145,404954.0,24.0,43.98,8.54,0.03
1,2016-10-18,603160SH,30.76,30.76,30.76,30.76,41,127223.0,0.0,10.01,2.8,0.01
2,2016-10-19,603160SH,33.84,33.84,33.84,33.84,46,155664.0,0.0,10.01,3.08,0.01
3,2016-10-20,603160SH,37.22,37.22,37.22,37.22,157,585508.0,0.0,9.99,3.38,0.03
4,2016-10-21,603160SH,40.94,40.94,40.94,40.94,104,427209.0,0.0,9.99,3.72,0.02
5,2016-10-24,603160SH,45.03,45.03,45.03,45.03,449,2023333.0,0.0,9.99,4.09,0.1
6,2016-10-25,603160SH,49.53,49.53,49.53,49.53,333,1649349.0,0.0,9.99,4.5,0.07
7,2016-10-26,603160SH,54.48,54.48,54.48,54.48,254,1385208.0,0.0,9.99,4.95,0.06
8,2016-10-27,603160SH,59.93,59.93,59.93,59.93,631,3784160.0,0.0,10.0,5.45,0.14
9,2016-10-28,603160SH,65.92,65.92,65.92,65.92,724,4772608.0,0.0,9.99,5.99,0.16
10,2016-10-31,603160SH,72.51,72.51,72.51,72.51,1729,12537269.0,0.0,10.0,6.59,0.38
11,2016-11-01,603160SH,79.76,79.76,79.76,79.76,1422,11341393.0,0.0,10.0,7.25,0.32
12,2016-11-02,603160SH,87.74,87.74,87.74,87.74,754,6612876.0,0.0,10.01,7.98,0.17
13,2016-11-03,603160SH,96.51,96.51,96.51,96.51,970,9363786.0,0.0,10.0,8.77,0.22
14,2016-11-04,603160SH,106.16,106.16,106.16,106.16,2959,31411258.0,0.0,10.0,9.65,0.66
15,2016-11-07,603160SH,116.78,116.78,116.78,116.78,3127,36515004.0,0.0,10.0,10.62,0.69
16,2016-11-08,603160SH,128.46,128.46,128.46,128.46,3781,48576764.0,0.0,10.0,11.68,0.84
17,2016-11-09,603160SH,141.31,141.31,141.31,141.31,7859,111051996.0,0.0,10.0,12.85,1.75
18,2016-11-10,603160SH,155.44,155.44,155.44,155.44,26570,413009520.0,0.0,10.0,14.13,5.9
19,2016-11-11,603160SH,170.98,170.98,170.98,170.98,9681,165527619.0,0.0,10.0,15.54,2.15
20,2016-11-14,603160SH,178.0,153.88,178.0,153.88,266704,4341645568.0,14.11,-10.0,-17.1,59.27
21,2016-11-15,603160SH,150.0,145.54,153.49,142.78,147124,2172375232.0,6.96,-5.42,-8.34,32.69
22,2016-11-16,603160SH,145.18,144.66,147.98,142.7,80267,1162727552.0,3.63,-0.6,-0.88,17.84
23,2016-11-17,603160SH,143.99,143.88,147.0,140.61,74527,1070581264.0,4.42,-0.54,-0.78,16.56
24,2016-11-18,603160SH,142.47,141.94,145.68,141.52,52458,750829040.0,2.89,-1.35,-1.94,11.66
25,2016-11-21,603160SH,141.92,137.44,141.92,136.0,60600,837641968.0,4.17,-3.17,-4.5,13.47
26,2016-11-22,603160SH,137.7,139.24,141.83,137.7,56918,794686496.0,3.0,1.31,1.8,12.65
27,2016-11-23,603160SH,138.79,139.15,140.86,138.01,35433,494191952.0,2.05,-0.06,-0.09,7.87
28,2016-11-24,603160SH,138.5,141.33,144.97,138.16,56361,799809328.0,4.89,1.57,2.18,12.52
29,2016-11-25,603160SH,139.95,136.66,140.7,132.0,55216,751781296.0,6.16,-3.3,-4.67,12.27
30,2016-11-28,603160SH,136.0,134.86,138.0,134.01,28559,387609872.0,2.92,-1.32,-1.8,6.35
31,2016-11-29,603160SH,134.3,128.17,135.48,127.77,53372,701023712.0,5.72,-4.96,-6.69,11.86
32,2016-11-30,603160SH,128.01,128.97,129.99,127.01,24486,314603968.0,2.33,0.62,0.8,5.44
33,2016-12-01,603160SH,128.95,129.04,130.25,128.02,21660,279775264.0,1.73,0.05,0.07,4.81
34,2016-12-02,603160SH,129.0,121.71,129.4,121.22,44256,552557600.0,6.34,-5.68,-7.33,9.83
35,2016-12-05,603160SH,119.5,120.25,123.59,118.9,21316,259550944.0,3.85,-1.2,-1.46,4.74
36,2016-12-06,603160SH,120.63,120.45,121.97,119.7,18615,224762895.0,1.89,0.17,0.2,4.14
37,2016-12-07,603160SH,120.0,126.59,127.9,118.05,44022,542766176.0,8.18,5.1,6.14,9.78
38,2016-12-08,603160SH,125.88,123.74,128.0,123.38,28939,363214688.0,3.65,-2.25,-2.85,6.43
39,2016-12-09,603160SH,123.5,123.16,125.98,122.3,20780,257459828.0,2.97,-0.47,-0.58,4.62
40,2016-12-12,603160SH,123.19,111.86,123.96,111.5,39137,458710320.0,10.12,-9.18,-11.3,8.7
41,2016-12-13,603160SH,111.05,109.47,112.0,106.33,33175,361956176.0,5.07,-2.14,-2.39,7.37
42,2016-12-14,603160SH,108.11,106.79,110.61,106.33,22913,247403544.0,3.91,-2.45,-2.68,5.09
43,2016-12-15,603160SH,105.8,108.04,111.0,105.0,25875,281110960.0,5.62,1.17,1.25,5.75
44,2016-12-16,603160SH,106.85,108.7,109.8,106.85,17299,187363138.0,2.73,0.61,0.66,3.84
45,2016-12-19,603160SH,108.21,106.03,108.9,105.77,19244,205413236.0,2.88,-2.46,-2.67,4.28
46,2016-12-20,603160SH,106.23,106.98,107.98,105.88,15119,161411373.0,1.98,0.9,0.95,3.36
47,2016-12-21,603160SH,107.68,106.99,107.88,105.93,16860,179897698.0,1.82,0.01,0.01,3.75
48,2016-12-22,603160SH,106.8,107.58,108.88,105.9,19793,212783133.0,2.79,0.55,0.59,4.4
49,2016-12-23,603160SH,107.2,105.95,109.78,105.8,21654,233150624.0,3.7,-1.52,-1.63,4.81
50,2016-12-26,603160SH,104.7,104.06,104.7,100.36,21358,218911375.0,4.1,-1.78,-1.89,4.75
51,2016-12-27,603160SH,103.61,103.17,104.57,103.0,10538,109274287.0,1.51,-0.86,-0.89,2.34
52,2016-12-28,603160SH,103.16,105.03,105.83,103.0,19450,203182619.0,2.74,1.8,1.86,4.32
53,2016-12-29,603160SH,104.34,102.83,105.0,102.8,14300,148554398.0,2.09,-2.09,-2.2,3.18
54,2016-12-30,603160SH,102.63,102.74,103.65,101.5,12700,130381295.0,2.09,-0.09,-0.09,2.82
55,2017-01-03,603160SH,102.23,104.15,104.55,102.23,12292,127476500.0,2.26,1.37,1.41,2.73
56,2017-01-04,603160SH,104.3,107.43,108.23,103.22,27374,290620672.0,4.81,3.15,3.28,6.08
57,2017-01-05,603160SH,107.0,105.41,107.84,105.33,16265,172857437.0,2.34,-1.88,-2.02,3.61
