,日期,股票代码,开盘价,收盘价,最高价,最低价,成交量,成交金额,振幅,涨跌幅,涨跌额,换手率
0,2021-06-23,688690SH,93.0,110.88,120.9,88.99,285392,2700506896.0,395.42,1273.98,102.81,80.25
1,2021-06-24,688690SH,107.0,115.29,128.88,101.58,211067,2386876624.0,24.62,3.98,4.41,59.35
2,2021-06-25,688690SH,110.0,103.3,113.98,98.97,153533,1611566192.0,13.02,-10.4,-11.99,43.17
3,2021-06-28,688690SH,103.3,107.0,113.4,99.03,96790,1033127568.0,13.91,3.58,3.7,27.22
4,2021-06-29,688690SH,108.0,117.3,117.3,105.0,98424,1099004928.0,11.5,9.63,10.3,27.68
5,2021-06-30,688690SH,116.5,117.5,125.2,111.88,96327,1141494592.0,11.36,0.17,0.2,23.0
6,2021-07-01,688690SH,116.0,116.5,126.1,115.03,75462,908239248.0,9.42,-0.85,-1.0,18.01
7,2021-07-02,688690SH,116.1,110.11,119.9,108.58,68276,768072416.0,9.72,-5.48,-6.39,16.3
8,2021-07-05,688690SH,108.39,104.8,109.07,101.01,61364,644482240.0,7.32,-4.82,-5.31,14.65
9,2021-07-06,688690SH,105.0,99.55,106.66,96.8,62714,631972864.0,9.41,-5.01,-5.25,14.97
10,2021-07-07,688690SH,97.6,103.5,104.98,96.28,61039,618105632.0,8.74,3.97,3.95,14.57
11,2021-07-08,688690SH,102.88,104.19,107.99,102.2,47741,504941664.0,5.59,0.67,0.69,11.4
12,2021-07-09,688690SH,103.21,101.49,105.0,98.01,28179,284578224.0,6.71,-2.59,-2.7,6.73
13,2021-07-12,688690SH,101.96,113.08,114.8,100.11,59656,651023616.0,14.47,11.42,11.59,14.24
14,2021-07-13,688690SH,112.11,114.55,118.48,109.0,45824,521541824.0,8.38,1.3,1.47,10.94
15,2021-07-14,688690SH,114.2,112.79,116.98,110.0,27903,315674800.0,6.09,-1.54,-1.76,6.66
16,2021-07-15,688690SH,110.11,111.8,114.6,110.01,25316,283858976.0,4.07,-0.88,-0.99,6.04
17,2021-07-16,688690SH,109.56,105.0,112.97,104.4,31361,339466496.0,7.67,-6.08,-6.8,7.49
18,2021-07-19,688690SH,103.3,104.99,107.0,100.36,24554,255921393.0,6.32,-0.01,-0.01,5.86
19,2021-07-20,688690SH,103.89,107.48,108.89,102.28,21538,229689657.0,6.3,2.37,2.49,5.14
20,2021-07-21,688690SH,107.5,112.0,113.87,105.17,27787,301967920.0,8.09,4.21,4.52,6.63
21,2021-07-22,688690SH,111.18,103.99,111.66,102.88,25930,276291200.0,7.84,-7.15,-8.01,6.19
22,2021-07-23,688690SH,102.51,101.5,105.0,100.0,20981,214671819.0,4.81,-2.39,-2.49,5.01
23,2021-07-26,688690SH,100.0,96.4,101.8,95.12,30485,298831824.0,6.58,-5.02,-5.1,7.28
24,2021-07-27,688690SH,96.88,100.1,104.7,96.88,31456,316211072.0,8.11,3.84,3.7,7.51
25,2021-07-28,688690SH,100.1,100.11,100.79,90.8,25946,253161172.0,9.98,0.01,0.01,6.19
26,2021-07-29,688690SH,103.0,99.9,103.5,98.0,19384,195026596.0,5.49,-0.21,-0.21,4.63
27,2021-07-30,688690SH,99.0,97.51,100.66,95.62,18505,179632700.0,5.05,-2.39,-2.39,4.42
28,2021-08-02,688690SH,96.02,98.48,99.55,96.01,13176,128894664.0,3.63,0.99,0.97,3.15
29,2021-08-03,688690SH,98.2,103.04,103.85,97.66,24403,248531551.0,6.29,4.63,4.56,5.83
30,2021-08-04,688690SH,102.75,99.97,102.75,98.01,18001,179922793.0,4.6,-2.98,-3.07,4.3
31,2021-08-05,688690SH,100.9,103.44,106.0,99.3,22466,230812099.0,6.7,3.47,3.47,5.36
32,2021-08-06,688690SH,102.5,98.83,102.8,97.88,15735,156764113.0,4.76,-4.46,-4.61,3.76
33,2021-08-09,688690SH,98.06,97.3,98.98,97.0,9882,96495179.0,2.0,-1.55,-1.53,2.36
34,2021-08-10,688690SH,96.8,97.6,98.48,96.67,7632,74557716.0,1.86,0.31,0.3,1.82
35,2021-08-11,688690SH,97.0,95.4,97.99,94.44,15157,145066285.0,3.64,-2.25,-2.2,3.62
36,2021-08-12,688690SH,93.91,92.28,95.95,91.22,19180,178151258.0,4.96,-3.27,-3.12,4.58
37,2021-08-13,688690SH,92.28,95.69,96.1,91.51,15740,147870621.0,4.97,3.7,3.41,3.76
38,2021-08-16,688690SH,94.84,91.32,94.84,91.2,13751,126724555.0,3.8,-4.57,-4.37,3.28
39,2021-08-17,688690SH,91.07,89.4,92.5,88.88,14150,127308234.0,3.96,-2.1,-1.92,3.38
40,2021-08-18,688690SH,88.98,90.29,90.49,88.3,7126,64058749.0,2.45,1.0,0.89,1.7
41,2021-08-19,688690SH,90.04,95.0,95.3,89.3,25921,242661066.0,6.65,5.22,4.71,6.19
42,2021-08-20,688690SH,95.19,94.07,96.8,93.0,16308,154501053.0,4.0,-0.98,-0.93,3.89
43,2021-08-23,688690SH,97.0,96.05,101.81,94.96,32241,315433008.0,7.28,2.1,1.98,7.7
44,2021-08-24,688690SH,96.21,98.68,100.88,96.21,19567,193226040.0,4.86,2.74,2.63,4.67
45,2021-08-25,688690SH,97.9,98.87,100.05,95.86,15042,147635938.0,4.25,0.19,0.19,3.59
46,2021-08-26,688690SH,98.28,93.61,98.87,93.02,12598,120902073.0,5.92,-5.32,-5.26,3.01
47,2021-08-27,688690SH,92.19,95.22,97.08,92.19,9393,89572105.0,5.22,1.72,1.61,2.24
48,2021-08-30,688690SH,96.15,99.18,102.0,95.48,20149,199214164.0,6.85,4.16,3.96,4.81
49,2021-08-31,688690SH,100.0,103.22,103.73,97.0,21753,220300759.0,6.79,4.07,4.04,5.19
50,2021-09-01,688690SH,103.1,101.29,103.22,100.04,10852,109910416.0,3.08,-1.87,-1.93,2.59
51,2021-09-02,688690SH,101.0,98.98,102.66,97.01,12580,125361422.0,5.58,-2.28,-2.31,3.0
52,2021-09-03,688690SH,97.1,97.99,98.75,95.31,8831,85831672.0,3.48,-1.0,-0.99,2.11
53,2021-09-06,688690SH,97.98,101.8,103.0,96.55,11594,116743070.0,6.58,3.89,3.81,2.77
54,2021-09-07,688690SH,101.5,99.79,101.5,99.01,7545,75481788.0,2.45,-1.97,-2.01,1.8
55,2021-09-08,688690SH,99.0,95.5,100.78,95.31,11975,116081893.0,5.48,-4.3,-4.29,2.86
56,2021-09-09,688690SH,95.5,92.25,96.49,92.08,10586,99063134.0,4.62,-3.4,-3.25,2.53
57,2021-09-10,688690SH,92.0,93.13,94.18,91.52,8784,81492933.0,2.88,0.95,0.88,2.1
58,2021-09-13,688690SH,93.1,92.5,93.88,91.0,6430,59624955.0,3.09,-0.68,-0.63,1.53
59,2021-09-14,688690SH,92.5,93.62,94.93,91.06,7863,73819149.0,4.18,1.21,1.12,1.88
60,2021-09-15,688690SH,92.98,94.85,96.08,92.02,7803,73990684.0,4.34,1.31,1.23,1.86
61,2021-09-16,688690SH,94.1,89.92,94.56,89.7,13144,119732569.0,5.12,-5.2,-4.93,3.14
62,2021-09-17,688690SH,91.42,91.2,93.4,89.93,6941,63502588.0,3.86,1.42,1.28,1.66
63,2021-09-22,688690SH,91.16,90.08,92.0,89.8,5534,50070997.0,2.41,-1.23,-1.12,1.32
64,2021-09-23,688690SH,90.07,90.41,91.0,89.32,5532,49788121.0,1.87,0.37,0.33,1.32
65,2021-09-24,688690SH,90.0,91.94,93.89,89.71,6683,61478003.0,4.62,1.69,1.53,1.6
66,2021-09-27,688690SH,90.97,92.98,94.32,90.65,8218,76286593.0,3.99,1.13,1.04,1.96
67,2021-09-28,688690SH,93.4,91.64,93.5,91.0,5298,48726726.0,2.69,-1.44,-1.34,1.26
68,2021-09-29,688690SH,91.1,78.6,91.1,74.26,33382,271388192.0,18.38,-14.23,-13.04,7.97
69,2021-09-30,688690SH,82.0,79.49,82.32,78.78,14416,115845706.0,4.5,1.13,0.89,3.44
70,2021-10-08,688690SH,80.5,81.43,83.6,79.62,12185,100304009.0,5.01,2.44,1.94,2.91
71,2021-10-11,688690SH,82.5,80.58,85.65,80.03,15716,130717279.0,6.9,-1.04,-0.85,3.75
72,2021-10-12,688690SH,81.5,76.38,81.5,75.32,13953,108004727.0,7.67,-5.21,-4.2,3.33
73,2021-10-13,688690SH,75.79,76.33,76.79,74.04,15528,117336952.0,3.6,-0.07,-0.05,3.71
74,2021-10-14,688690SH,76.26,73.5,76.59,71.5,16751,123786765.0,6.67,-3.71,-2.83,4.0
75,2021-10-15,688690SH,73.1,72.25,73.94,71.61,15360,111146830.0,3.17,-1.7,-1.25,3.67
76,2021-10-18,688690SH,72.74,72.77,73.1,71.01,9192,66433913.0,2.89,0.72,0.52,2.19
77,2021-10-19,688690SH,73.06,74.25,75.65,72.31,11011,82283959.0,4.59,2.03,1.48,2.63
78,2021-10-20,688690SH,74.29,73.78,74.73,73.0,7121,52621399.0,2.33,-0.63,-0.47,1.7
79,2021-10-21,688690SH,73.58,72.3,73.92,71.75,7427,53897123.0,2.94,-2.01,-1.48,1.77
80,2021-10-22,688690SH,72.3,72.65,74.42,72.26,5528,40580212.0,2.99,0.48,0.35,1.32
81,2021-10-25,688690SH,73.34,75.01,75.18,72.0,8741,64448847.0,4.38,3.25,2.36,2.09
82,2021-10-26,688690SH,76.2,74.8,76.2,73.67,10533,78748547.0,3.37,-0.28,-0.21,2.51
83,2021-10-27,688690SH,74.0,71.86,74.67,71.6,7612,55305333.0,4.1,-3.93,-2.94,1.82
84,2021-10-28,688690SH,72.29,73.51,76.97,72.29,13841,103917662.0,6.51,2.3,1.65,3.3
85,2021-10-29,688690SH,73.0,74.5,75.73,71.63,10707,79404903.0,5.58,1.35,0.99,2.56
86,2021-11-01,688690SH,74.6,78.52,79.4,73.98,19048,147164533.0,7.28,5.4,4.02,4.55
87,2021-11-02,688690SH,78.12,77.51,79.35,77.1,10078,78761882.0,2.87,-1.29,-1.01,2.41
88,2021-11-03,688690SH,77.43,77.06,79.8,76.56,7397,57602035.0,4.18,-0.58,-0.45,1.77
89,2021-11-04,688690SH,76.8,78.9,79.49,76.8,7288,57173572.0,3.49,2.39,1.84,1.74
90,2021-11-05,688690SH,78.61,77.39,79.88,76.1,9714,75205720.0,4.79,-1.91,-1.51,2.32
91,2021-11-08,688690SH,77.38,74.57,78.5,74.57,9858,74370720.0,5.08,-3.64,-2.82,2.35
92,2021-11-09,688690SH,75.49,81.9,83.47,74.77,23404,188038554.0,11.67,9.83,7.33,5.59
93,2021-11-10,688690SH,81.3,80.6,82.09,79.56,11126,89687213.0,3.09,-1.59,-1.3,2.66
94,2021-11-11,688690SH,80.88,80.01,81.09,79.07,10211,81837230.0,2.51,-0.73,-0.59,2.44
95,2021-11-12,688690SH,80.85,83.74,85.2,80.0,17627,147312600.0,6.5,4.66,3.73,4.21
96,2021-11-15,688690SH,83.79,82.4,84.88,82.01,8120,67224966.0,3.43,-1.6,-1.34,1.94
97,2021-11-16,688690SH,82.4,83.3,84.7,82.01,8671,72715530.0,3.26,1.09,0.9,2.07
98,2021-11-17,688690SH,83.93,87.06,88.28,83.39,17297,149871045.0,5.87,4.51,3.76,4.13
99,2021-11-18,688690SH,86.32,87.0,87.72,85.66,7639,66348636.0,2.37,-0.07,-0.06,1.82
100,2021-11-19,688690SH,86.68,87.56,88.06,85.39,8649,75092862.0,3.07,0.64,0.56,2.06
101,2021-11-22,688690SH,86.0,89.41,91.42,85.7,10910,96942255.0,6.53,2.11,1.85,2.6
102,2021-11-23,688690SH,90.54,90.0,93.5,89.03,10383,94362799.0,5.0,0.66,0.59,2.48
103,2021-11-24,688690SH,89.88,92.3,92.9,88.08,12238,111051345.0,5.36,2.56,2.3,2.92
104,2021-11-25,688690SH,92.48,92.87,94.88,90.18,9073,84323186.0,5.09,0.62,0.57,2.17
105,2021-11-26,688690SH,92.11,96.24,98.8,91.13,16950,161210587.0,8.26,3.63,3.37,4.05
106,2021-11-29,688690SH,95.9,101.5,102.85,94.7,21361,214244036.0,8.47,5.47,5.26,5.1
107,2021-11-30,688690SH,100.83,101.62,101.95,98.45,14376,143436467.0,3.45,0.12,0.12,3.43
108,2021-12-01,688690SH,100.21,98.6,101.62,98.12,11810,117172314.0,3.44,-2.97,-3.02,2.82
109,2021-12-02,688690SH,98.27,94.83,99.18,93.7,20040,191726910.0,5.56,-3.82,-3.77,4.78
110,2021-12-03,688690SH,94.0,91.8,94.8,91.6,12769,118348686.0,3.37,-3.2,-3.03,3.05
111,2021-12-06,688690SH,92.0,88.02,92.88,88.02,14016,126312048.0,5.29,-4.12,-3.78,3.35
112,2021-12-07,688690SH,89.38,83.77,90.66,81.63,19682,165880366.0,10.26,-4.83,-4.25,4.7
113,2021-12-08,688690SH,83.77,86.75,87.1,82.93,11649,99161242.0,4.98,3.56,2.98,2.78
114,2021-12-09,688690SH,86.55,88.64,90.2,84.61,11675,102356304.0,6.44,2.18,1.89,2.79
115,2021-12-10,688690SH,87.62,89.7,91.9,87.02,10819,97688698.0,5.51,1.2,1.06,2.58
116,2021-12-13,688690SH,90.02,89.08,90.89,88.08,4565,40759357.0,3.13,-0.69,-0.62,1.09
117,2021-12-14,688690SH,89.36,89.5,91.27,88.31,5199,46458015.0,3.32,0.47,0.42,1.24
118,2021-12-15,688690SH,90.0,88.0,90.29,87.0,7231,63702638.0,3.68,-1.68,-1.5,1.73
119,2021-12-16,688690SH,87.99,96.39,99.59,87.5,29962,286499552.0,13.74,9.53,8.39,7.15
120,2021-12-17,688690SH,95.48,93.34,96.3,91.38,14532,135545961.0,5.1,-3.16,-3.05,3.47
121,2021-12-20,688690SH,93.34,89.15,94.37,88.63,9552,86942436.0,6.15,-4.49,-4.19,2.28
122,2021-12-21,688690SH,89.5,89.84,90.99,88.89,5300,47646234.0,2.36,0.77,0.69,1.27
123,2021-12-22,688690SH,89.84,88.71,90.72,87.6,6895,61191893.0,3.47,-1.26,-1.13,1.65
124,2021-12-23,688690SH,88.5,83.36,88.5,82.18,29865,251305685.0,7.12,-6.03,-5.35,7.99
125,2021-12-24,688690SH,83.3,80.6,83.92,80.6,11244,91830560.0,3.98,-3.31,-2.76,3.01
126,2021-12-27,688690SH,80.0,79.5,81.31,79.06,7461,59715376.0,2.79,-1.36,-1.1,1.99
127,2021-12-28,688690SH,79.14,80.4,81.53,79.0,8349,67181589.0,3.18,1.13,0.9,2.23
128,2021-12-29,688690SH,80.98,80.12,81.45,80.06,5567,44915009.0,1.73,-0.35,-0.28,1.49
129,2021-12-30,688690SH,79.99,81.01,81.97,79.52,6929,56087125.0,3.06,1.11,0.89,1.85
130,2021-12-31,688690SH,81.8,79.82,82.49,79.58,7246,58467677.0,3.59,-1.47,-1.19,1.84
131,2022-01-04,688690SH,79.0,77.95,81.19,77.31,9879,77690367.0,4.86,-2.34,-1.87,2.51
132,2022-01-05,688690SH,77.88,77.96,78.7,76.92,7067,54887114.0,2.28,0.01,0.01,1.79
133,2022-01-06,688690SH,81.0,78.72,81.88,77.7,20805,165657801.0,5.36,0.97,0.76,5.28
134,2022-01-07,688690SH,77.12,72.5,78.77,72.31,29080,216901252.0,8.21,-7.9,-6.22,7.38
135,2022-01-10,688690SH,73.0,76.03,76.87,72.5,17011,128138975.0,6.03,4.87,3.53,4.32
136,2022-01-11,688690SH,75.04,74.67,77.63,74.31,8834,66645315.0,4.37,-1.79,-1.36,2.24
137,2022-01-12,688690SH,74.67,75.25,76.5,74.67,6960,52528164.0,2.45,0.78,0.58,1.77
138,2022-01-13,688690SH,76.18,72.89,76.18,72.3,11834,86704597.0,5.16,-3.14,-2.36,3.0
139,2022-01-14,688690SH,72.48,73.59,74.8,72.22,9212,67841792.0,3.54,0.96,0.7,2.34
140,2022-01-17,688690SH,73.59,74.98,76.28,72.88,11066,82959412.0,4.62,1.89,1.39,2.81
141,2022-01-18,688690SH,74.45,73.9,75.09,73.37,6695,49482139.0,2.29,-1.44,-1.08,1.7
142,2022-01-19,688690SH,73.12,73.59,74.2,72.5,5399,39381405.0,2.3,-0.42,-0.31,1.37
143,2022-01-20,688690SH,73.5,71.35,74.14,71.2,9808,70693846.0,4.0,-3.04,-2.24,2.49
144,2022-01-21,688690SH,70.88,67.97,70.88,67.03,13271,90673286.0,5.4,-4.74,-3.38,3.37
145,2022-01-24,688690SH,67.46,67.74,68.63,65.68,17724,118199236.0,4.34,-0.34,-0.23,4.5
146,2022-01-25,688690SH,67.0,65.09,67.68,64.95,8366,55378826.0,4.03,-3.91,-2.65,2.12
147,2022-01-26,688690SH,65.0,66.46,66.71,64.2,8144,53694482.0,3.86,2.1,1.37,2.07
148,2022-01-27,688690SH,66.88,63.55,66.88,62.83,10226,65374648.0,6.09,-4.38,-2.91,2.6
149,2022-01-28,688690SH,63.13,62.48,64.5,61.9,9600,60557352.0,4.09,-1.68,-1.07,2.44
150,2022-02-07,688690SH,63.81,66.24,68.98,63.4,14564,97249054.0,8.93,6.02,3.76,3.7
151,2022-02-08,688690SH,66.59,70.15,73.01,66.59,24331,171131984.0,9.69,5.9,3.91,6.17
152,2022-02-09,688690SH,70.16,69.26,70.88,68.1,10626,73589613.0,3.96,-1.27,-0.89,2.7
153,2022-02-10,688690SH,69.11,69.05,70.07,67.67,8124,55678318.0,3.47,-0.3,-0.21,2.06
154,2022-02-11,688690SH,67.56,65.85,68.65,65.76,11485,76794029.0,4.19,-4.63,-3.2,2.91
155,2022-02-14,688690SH,65.98,65.42,66.41,64.77,11413,74754906.0,2.49,-0.65,-0.43,2.9
156,2022-02-15,688690SH,65.97,72.7,75.16,65.87,29105,208996182.0,14.2,11.13,7.28,7.39
157,2022-02-16,688690SH,72.74,72.07,74.0,70.54,13676,97881446.0,4.76,-0.87,-0.63,3.47
158,2022-02-17,688690SH,72.0,74.04,75.18,71.26,16296,119883653.0,5.44,2.73,1.97,4.14
159,2022-02-18,688690SH,73.0,74.54,74.74,72.07,12089,89076867.0,3.61,0.68,0.5,3.07
160,2022-02-21,688690SH,74.53,74.16,74.99,72.67,8656,63947453.0,3.11,-0.51,-0.38,2.2
161,2022-02-22,688690SH,73.03,73.39,73.99,71.75,11289,82127053.0,3.02,-1.04,-0.77,2.86
162,2022-02-23,688690SH,73.3,76.22,77.24,73.11,11285,86086206.0,5.63,3.86,2.83,2.86
163,2022-02-24,688690SH,75.98,75.63,77.96,73.8,13065,99105799.0,5.46,-0.77,-0.59,3.32
164,2022-02-25,688690SH,75.4,76.8,77.8,75.4,9474,72857438.0,3.17,1.55,1.17,2.4
165,2022-02-28,688690SH,77.77,83.01,83.78,77.35,26302,212866581.0,8.37,8.09,6.21,6.67
166,2022-03-01,688690SH,82.9,84.46,86.87,82.04,17749,151177566.0,5.82,1.75,1.45,4.5
167,2022-03-02,688690SH,84.35,84.25,84.94,82.21,11716,98232571.0,3.23,-0.25,-0.21,2.97
168,2022-03-03,688690SH,83.28,79.5,84.62,78.7,17963,144156872.0,7.03,-5.64,-4.75,4.56
169,2022-03-04,688690SH,77.5,79.66,81.6,77.5,10811,86820761.0,5.16,0.2,0.16,2.74
170,2022-03-07,688690SH,79.46,79.19,80.61,78.02,8844,70141401.0,3.25,-0.59,-0.47,2.24
171,2022-03-08,688690SH,79.66,78.9,82.0,76.88,11067,87577222.0,6.47,-0.37,-0.29,2.81
172,2022-03-09,688690SH,79.26,76.01,80.92,75.81,13273,102135441.0,6.48,-3.66,-2.89,3.37
