,日期,股票代码,开盘价,收盘价,最高价,最低价,成交量,成交金额,振幅,涨跌幅,涨跌额,换手率
0,2022-06-06,001270SZ,26.02,31.22,31.22,26.02,5949,18478653.0,23.99,44.0,9.54,2.13
1,2022-06-07,001270SZ,34.34,34.34,34.34,34.34,983,3376411.0,0.0,9.99,3.12,0.35
2,2022-06-08,001270SZ,37.77,37.77,37.77,37.77,1150,4344041.0,0.0,9.99,3.43,0.41
3,2022-06-09,001270SZ,41.55,41.55,41.55,41.55,1896,7877422.0,0.0,10.01,3.78,0.68
4,2022-06-10,001270SZ,45.71,45.71,45.71,45.71,3009,13755784.0,0.0,10.01,4.16,1.08
5,2022-06-13,001270SZ,50.28,50.28,50.28,50.28,7909,39767507.0,0.0,10.0,4.57,2.83
6,2022-06-14,001270SZ,55.31,55.31,55.31,55.31,2884,15953671.0,0.0,10.0,5.03,1.03
7,2022-06-15,001270SZ,60.84,60.84,60.84,60.84,1249,7598733.0,0.0,10.0,5.53,0.45
8,2022-06-16,001270SZ,66.92,66.92,66.92,66.92,1629,10898457.0,0.0,9.99,6.08,0.58
9,2022-06-17,001270SZ,73.61,73.61,73.61,73.61,4278,31491094.0,0.0,10.0,6.69,1.53
10,2022-06-20,001270SZ,80.97,80.97,80.97,80.97,77751,629549920.0,0.0,10.0,7.36,27.81
11,2022-06-21,001270SZ,85.99,89.07,89.07,83.88,124722,1085504000.0,6.41,10.0,8.1,44.62
12,2022-06-22,001270SZ,89.07,93.52,97.98,86.01,180528,1672091424.0,13.44,5.0,4.45,64.58
13,2022-06-23,001270SZ,99.5,102.87,102.87,99.13,56233,570984608.0,4.0,10.0,9.35,20.12
14,2022-06-24,001270SZ,106.63,106.9,113.16,106.0,103304,1127767056.0,6.96,3.92,4.03,36.96
15,2022-06-27,001270SZ,107.11,114.6,115.29,107.01,89576,1002126400.0,7.75,7.2,7.7,32.04
16,2022-06-28,001270SZ,112.11,110.99,113.81,105.1,98335,1078095968.0,7.6,-3.15,-3.61,35.18
17,2022-06-29,001270SZ,111.0,100.0,111.98,99.89,97958,1001048160.0,10.89,-9.9,-10.99,35.04
18,2022-06-30,001270SZ,100.1,101.2,102.89,98.01,63883,644466736.0,4.88,1.2,1.2,22.85
19,2022-07-01,001270SZ,100.0,111.32,111.32,98.08,77151,818753552.0,13.08,10.0,10.12,27.6
