,日期,股票代码,开盘价,收盘价,最高价,最低价,成交量,成交金额,振幅,涨跌幅,涨跌额,换手率
0,2019-11-21,688196SH,47.0,50.87,55.0,45.75,200186,1008888416.0,21.55,18.5,7.94,72.56
1,2019-11-22,688196SH,47.5,45.18,48.74,44.44,121729,565764248.0,8.45,-11.19,-5.69,44.12
2,2019-11-25,688196SH,45.0,41.19,45.0,40.71,79539,335537913.0,9.5,-8.83,-3.99,28.83
3,2019-11-26,688196SH,41.0,39.95,41.64,39.8,47887,194167962.0,4.47,-3.01,-1.24,17.36
4,2019-11-27,688196SH,40.02,39.98,41.37,39.68,39377,159593566.0,4.23,0.08,0.03,14.27
5,2019-11-28,688196SH,40.02,40.15,40.89,39.8,27249,109701176.0,2.73,0.43,0.17,9.88
6,2019-11-29,688196SH,39.88,39.12,40.14,38.6,34516,135016930.0,3.84,-2.57,-1.03,12.51
7,2019-12-02,688196SH,39.36,38.21,39.4,38.12,30877,119321840.0,3.27,-2.33,-0.91,11.19
8,2019-12-03,688196SH,37.84,37.01,37.89,36.85,29707,110504295.0,2.72,-3.14,-1.2,10.77
9,2019-12-04,688196SH,36.87,36.97,37.41,36.66,19908,73741106.0,2.03,-0.11,-0.04,7.22
10,2019-12-05,688196SH,37.1,37.07,37.36,36.95,16288,60437533.0,1.11,0.27,0.1,5.9
11,2019-12-06,688196SH,37.34,37.8,38.87,37.34,37338,142660766.0,4.13,1.97,0.73,13.53
12,2019-12-09,688196SH,37.86,38.26,38.47,37.3,30508,115809855.0,3.1,1.22,0.46,11.06
13,2019-12-10,688196SH,38.28,39.73,41.15,38.01,60740,241210921.0,8.21,3.84,1.47,22.02
14,2019-12-11,688196SH,39.45,38.9,40.2,38.81,30156,118462916.0,3.5,-2.09,-0.83,10.93
15,2019-12-12,688196SH,39.15,38.88,39.68,38.83,19774,77605034.0,2.19,-0.05,-0.02,7.17
16,2019-12-13,688196SH,39.22,39.17,39.39,38.76,17286,67478672.0,1.62,0.75,0.29,6.27
17,2019-12-16,688196SH,39.3,39.58,39.72,39.21,17221,68011025.0,1.3,1.05,0.41,6.24
18,2019-12-17,688196SH,39.83,40.08,40.45,39.63,24828,99386059.0,2.07,1.26,0.5,9.0
19,2019-12-18,688196SH,40.1,41.25,41.5,40.1,41334,169214007.0,3.49,2.92,1.17,14.98
20,2019-12-19,688196SH,41.53,40.82,41.67,40.7,22967,94046693.0,2.35,-1.04,-0.43,8.32
21,2019-12-20,688196SH,41.09,40.75,41.26,40.61,21743,88959032.0,1.59,-0.17,-0.07,7.88
22,2019-12-23,688196SH,40.84,39.38,40.95,39.33,18190,73088599.0,3.98,-3.36,-1.37,6.59
23,2019-12-24,688196SH,39.4,40.09,40.14,39.4,10747,42818728.0,1.88,1.8,0.71,3.9
24,2019-12-25,688196SH,40.14,40.76,41.1,39.91,20064,81790537.0,2.97,1.67,0.67,7.27
25,2019-12-26,688196SH,40.89,41.24,41.59,40.8,21288,87721843.0,1.94,1.18,0.48,7.72
26,2019-12-27,688196SH,41.29,40.51,41.38,40.49,16577,67959220.0,2.16,-1.77,-0.73,6.01
27,2019-12-30,688196SH,40.45,40.71,40.78,39.65,14286,57551845.0,2.79,0.49,0.2,5.18
