,日期,股票代码,开盘价,收盘价,最高价,最低价,成交量,成交金额,振幅,涨跌幅,涨跌额,换手率
0,2022-01-28,301235SZ,50.0,46.62,54.8,45.66,154632,753205664.0,23.26,18.63,7.32,66.47
1,2022-02-07,301235SZ,49.0,41.24,49.8,41.2,103091,450087664.0,18.45,-11.54,-5.38,44.32
2,2022-02-08,301235SZ,39.73,40.87,42.37,39.25,75127,303783856.0,7.57,-0.9,-0.37,32.3
3,2022-02-09,301235SZ,40.0,41.7,42.35,39.06,76813,311058432.0,8.05,2.03,0.83,33.02
4,2022-02-10,301235SZ,41.85,42.5,47.0,41.85,104593,459217408.0,12.35,1.92,0.8,44.96
5,2022-02-11,301235SZ,40.0,39.2,41.05,38.82,77459,305423136.0,5.25,-7.76,-3.3,33.3
6,2022-02-14,301235SZ,38.2,38.73,39.99,38.11,45600,178069717.0,4.8,-1.2,-0.47,19.6
7,2022-02-15,301235SZ,38.56,40.1,40.8,38.26,59874,237888299.0,6.56,3.54,1.37,25.74
8,2022-02-16,301235SZ,39.88,43.65,46.73,39.0,96484,412030912.0,19.28,8.85,3.55,41.48
9,2022-02-17,301235SZ,43.8,45.12,49.8,42.3,96594,441781968.0,17.18,3.37,1.47,41.52
10,2022-02-18,301235SZ,43.5,52.29,54.14,42.82,119087,568412704.0,25.09,15.89,7.17,51.19
11,2022-02-21,301235SZ,48.99,46.55,49.99,45.71,89208,421315584.0,8.19,-10.98,-5.74,38.35
12,2022-02-22,301235SZ,44.11,42.8,44.97,42.42,61569,267341578.0,5.48,-8.06,-3.75,26.47
13,2022-02-23,301235SZ,42.88,43.21,43.58,42.08,43865,188160547.0,3.5,0.96,0.41,18.86
14,2022-02-24,301235SZ,42.47,39.88,42.47,39.09,57486,234717563.0,7.82,-7.71,-3.33,24.71
15,2022-02-25,301235SZ,40.52,42.01,42.88,40.38,45421,189488323.0,6.27,5.34,2.13,19.53
16,2022-02-28,301235SZ,42.2,42.84,43.92,42.2,43340,186371349.0,4.09,1.98,0.83,18.63
17,2022-03-01,301235SZ,42.44,51.41,51.41,42.44,98259,466969216.0,20.94,20.0,8.57,42.24
18,2022-03-02,301235SZ,49.0,49.1,52.86,47.7,82623,410861472.0,10.04,-4.49,-2.31,35.52
19,2022-03-03,301235SZ,49.13,58.92,58.92,48.36,92455,505993696.0,21.51,20.0,9.82,39.75
20,2022-03-04,301235SZ,60.4,56.75,64.69,55.07,113489,671570672.0,16.33,-3.68,-2.17,48.79
21,2022-03-07,301235SZ,56.59,56.93,60.45,53.0,81512,469700672.0,13.13,0.32,0.18,35.04
22,2022-03-08,301235SZ,55.5,55.09,58.0,52.88,56568,312426320.0,8.99,-3.23,-1.84,24.32
23,2022-03-09,301235SZ,55.0,58.66,59.88,53.3,63109,353512224.0,11.94,6.48,3.57,27.13
24,2022-03-10,301235SZ,57.77,60.35,64.46,57.02,80085,484118880.0,12.68,2.88,1.69,34.43
25,2022-03-11,301235SZ,57.2,58.12,61.8,55.02,69692,407416784.0,11.23,-3.7,-2.23,29.96
26,2022-03-14,301235SZ,61.09,58.13,62.99,58.05,68858,415290512.0,8.5,0.02,0.01,29.6
27,2022-03-15,301235SZ,54.41,50.7,55.87,50.6,62277,329528672.0,9.07,-12.78,-7.43,26.77
28,2022-03-16,301235SZ,51.68,48.47,52.2,45.98,48796,234583043.0,12.27,-4.4,-2.23,20.98
29,2022-03-17,301235SZ,47.5,51.34,53.05,47.5,46940,239941826.0,11.45,5.92,2.87,20.18
30,2022-03-18,301235SZ,51.57,53.25,55.54,49.9,43434,228500084.0,10.99,3.72,1.91,18.67
31,2022-03-21,301235SZ,52.52,60.81,63.88,52.2,75149,440782240.0,21.93,14.2,7.56,32.31
32,2022-03-22,301235SZ,59.59,58.11,59.95,56.6,45624,266635316.0,5.51,-4.44,-2.7,19.61
33,2022-03-23,301235SZ,62.5,58.5,68.0,57.5,75926,471235232.0,18.07,0.67,0.39,32.64
34,2022-03-24,301235SZ,58.62,58.0,60.6,55.0,54743,313959568.0,9.57,-0.85,-0.5,23.53
35,2022-03-25,301235SZ,57.9,55.35,58.0,55.08,29039,162767786.0,5.03,-4.57,-2.65,12.48
36,2022-03-28,301235SZ,55.98,54.63,57.85,53.7,26847,149603316.0,7.5,-1.3,-0.72,11.54
37,2022-03-29,301235SZ,54.65,53.06,55.4,52.25,25895,139556852.0,5.77,-2.87,-1.57,11.13
38,2022-03-30,301235SZ,53.06,56.18,56.93,51.1,36285,198660572.0,10.99,5.88,3.12,15.6
39,2022-03-31,301235SZ,55.83,55.84,56.47,52.58,32891,179171065.0,6.92,-0.61,-0.34,14.14
