,日期,股票代码,开盘价,收盘价,最高价,最低价,成交量,成交金额,振幅,涨跌幅,涨跌额,换手率
0,2018-11-09,300751SZ,68.02,81.62,81.62,68.02,389,3163198.0,23.99,44.0,24.94,0.3
1,2018-11-12,300751SZ,89.78,89.78,89.78,89.78,194,1741732.0,0.0,10.0,8.16,0.15
2,2018-11-13,300751SZ,98.76,98.76,98.76,98.76,502,4957752.0,0.0,10.0,8.98,0.39
3,2018-11-14,300751SZ,108.64,108.64,108.64,108.64,473,5133565.0,0.0,10.0,9.88,0.36
4,2018-11-15,300751SZ,119.5,119.5,119.5,110.1,78255,909625728.0,8.65,10.0,10.86,60.2
5,2018-11-16,300751SZ,115.0,115.5,119.58,115.0,48207,563791536.0,3.83,-3.35,-4.0,37.08
6,2018-11-19,300751SZ,117.41,118.8,122.22,117.0,37061,441578608.0,4.52,2.86,3.3,28.51
7,2018-11-20,300751SZ,118.02,120.1,121.15,116.48,35142,418437744.0,3.93,1.09,1.3,27.03
8,2018-11-21,300751SZ,118.0,116.0,118.88,111.51,36845,423204352.0,6.14,-3.41,-4.1,28.34
9,2018-11-22,300751SZ,115.6,114.01,118.5,113.68,21776,251667720.0,4.16,-1.72,-1.99,16.75
10,2018-11-23,300751SZ,114.0,114.95,116.77,113.0,27270,314384112.0,3.31,0.82,0.94,20.98
11,2018-11-26,300751SZ,114.0,121.0,123.9,114.0,40525,481991920.0,8.61,5.26,6.05,31.17
12,2018-11-27,300751SZ,126.0,119.3,128.7,118.31,44281,550552144.0,8.59,-1.4,-1.7,34.06
13,2018-11-28,300751SZ,123.39,131.23,131.23,122.1,38183,481539776.0,7.65,10.0,11.93,29.37
14,2018-11-29,300751SZ,129.0,127.78,131.77,127.02,31350,405024880.0,3.62,-2.63,-3.45,24.12
15,2018-11-30,300751SZ,127.0,127.78,128.9,122.51,27266,343838656.0,5.0,0.0,0.0,20.97
16,2018-12-03,300751SZ,130.0,129.4,135.4,126.75,31013,405028736.0,6.77,1.27,1.62,23.86
17,2018-12-04,300751SZ,128.4,128.14,131.3,126.54,19695,253910486.0,3.68,-0.97,-1.26,15.15
18,2018-12-05,300751SZ,125.0,131.18,131.25,124.41,22491,286843952.0,5.34,2.37,3.04,17.3
19,2018-12-06,300751SZ,129.6,127.8,132.55,126.58,20298,263422134.0,4.55,-2.58,-3.38,15.61
20,2018-12-07,300751SZ,128.78,127.81,129.23,126.0,11207,143048884.0,2.53,0.01,0.01,8.62
21,2018-12-10,300751SZ,127.15,128.4,130.94,127.15,13137,169423963.0,2.97,0.46,0.59,10.11
22,2018-12-11,300751SZ,128.73,124.26,130.3,123.67,21483,271408784.0,5.16,-3.22,-4.14,16.53
23,2018-12-12,300751SZ,124.9,122.08,125.55,120.59,16830,207379896.0,3.99,-1.75,-2.18,12.95
24,2018-12-13,300751SZ,121.58,121.5,123.0,118.8,14857,180018358.0,3.44,-0.48,-0.58,11.43
25,2018-12-14,300751SZ,120.75,116.2,122.44,116.2,13780,164268240.0,5.14,-4.36,-5.3,10.6
26,2018-12-17,300751SZ,115.01,117.09,117.39,114.11,10083,116686894.0,2.82,0.77,0.89,7.76
27,2018-12-18,300751SZ,115.57,115.1,117.46,114.29,7582,87694409.0,2.71,-1.7,-1.99,5.83
28,2018-12-19,300751SZ,115.51,108.45,116.4,107.07,17335,193083523.0,8.11,-5.78,-6.65,13.33
29,2018-12-20,300751SZ,108.0,109.85,110.3,107.6,10031,109373728.0,2.49,1.29,1.4,7.72
30,2018-12-21,300751SZ,109.11,112.22,112.74,109.11,10438,115490420.0,3.3,2.16,2.37,8.03
