,股票代码,股票名称,最新价格,涨跌额,涨跌幅,成交量,振幅,最高,最低,今开,昨收,量比,换手率,市盈率(动态),市净率,成交额(万),总市值(万),流通市值(万),所在地域,所属行业,上市日期
1102,601952.SH,苏垦农发,11.54,-0.03,-0.26,33842.0,1.12,11.67,11.54,11.57,11.57,0.83,0.25,33.41,2.68,3925.13,1590212.0,1590212.0,江苏,种植业,20170515
1103,000429.SZ,粤高速Ａ,7.67,-0.02,-0.26,45140.0,1.3,7.73,7.63,7.69,7.69,0.81,0.35,9.78,1.69,3464.03,1603648.3,999649.55,广东,路桥,19980220
1104,600558.SH,大西洋,3.83,-0.01,-0.26,127193.0,2.6,3.89,3.79,3.81,3.84,0.83,1.42,32.36,1.56,4902.55,343782.65,343782.65,四川,钢加工,20010227
1105,003041.SZ,真爱美家,15.32,-0.04,-0.26,5337.0,1.24,15.45,15.26,15.35,15.36,0.75,1.16,43.04,1.78,818.96,220608.0,70191.95,浙江,纺织,20210406
1106,600795.SH,国电电力,3.82,-0.01,-0.26,979459.0,2.09,3.88,3.8,3.82,3.83,0.96,0.55,17.66,1.48,37638.31,6813206.49,6813206.49,辽宁,火力发电,19970318
1107,002198.SZ,嘉应制药,7.59,-0.02,-0.26,56264.0,1.71,7.69,7.56,7.63,7.61,0.51,1.11,79.03,5.2,4286.21,385199.97,385199.97,广东,中成药,20071218
1108,688428.SH,诺诚健华-U,11.38,-0.03,-0.26,36373.0,1.84,11.54,11.33,11.42,11.41,0.58,1.5,-404.59,2.67,4151.9,2007797.81,275730.05,北京,生物制药,20220921
1109,300169.SZ,天晟新材,3.78,-0.01,-0.26,31433.0,2.11,3.85,3.77,3.78,3.79,0.95,1.04,-22.04,4.81,1194.22,123222.08,114056.13,江苏,塑料,20110125
1110,002769.SZ,普路通,7.54,-0.02,-0.26,26682.0,2.12,7.62,7.46,7.56,7.56,1.14,0.8,-58.89,2.06,2010.51,281481.81,250628.28,深圳,仓储物流,20150629
1111,000785.SZ,居然之家,3.73,-0.01,-0.27,107764.0,2.67,3.79,3.69,3.74,3.74,0.94,0.39,12.94,1.23,4028.62,2345158.53,1026079.24,湖北,百货,19970711
1112,300890.SZ,翔丰华,40.9,-0.11,-0.27,37810.0,2.71,41.94,40.83,40.86,41.01,1.28,4.42,20.12,2.63,15683.44,441062.9,350222.03,深圳,电气设备,20200917
1113,600935.SH,华塑股份,3.71,-0.01,-0.27,47626.0,0.81,3.73,3.7,3.71,3.72,1.41,0.26,930.83,2.0,1766.13,1301246.07,688094.15,安徽,化工原料,20211126
1114,002807.SZ,江阴银行,3.7,-0.01,-0.27,138544.0,0.81,3.73,3.7,3.71,3.71,0.78,0.64,6.48,0.56,5141.82,803659.22,802705.54,江苏,银行,20160902
1115,002272.SZ,川润股份,7.4,-0.02,-0.27,437830.0,5.66,7.7,7.28,7.4,7.42,0.65,13.07,-112.42,2.22,32587.98,324312.4,247866.25,四川,机械基件,20080919
1116,002282.SZ,博深股份,7.38,-0.02,-0.27,19611.0,1.22,7.45,7.36,7.41,7.4,0.94,0.49,39.67,1.16,1451.44,401430.94,292393.18,河北,机械基件,20090821
1117,300427.SZ,*ST红相,7.35,-0.02,-0.27,48509.0,3.26,7.51,7.27,7.32,7.37,0.87,1.5,15.67,1.61,3585.69,265892.12,237597.99,福建,电气设备,20150217
1118,603278.SH,大业股份,10.97,-0.03,-0.27,28597.0,1.45,11.08,10.92,11.0,11.0,0.47,0.99,23.72,1.93,3138.41,317923.96,316260.08,山东,钢加工,20171113
1119,600000.SH,浦发银行,7.27,-0.02,-0.27,201221.0,1.37,7.37,7.27,7.29,7.29,0.97,0.07,3.37,0.35,14709.82,21339031.05,21339031.05,上海,银行,19991110
1120,600176.SH,中国巨石,14.46,-0.04,-0.28,110406.0,1.38,14.6,14.4,14.46,14.5,0.72,0.28,15.71,2.19,16011.11,5788535.71,5788535.71,浙江,玻璃,19990422
1121,300264.SZ,佳创视讯,7.14,-0.02,-0.28,391633.0,5.03,7.44,7.08,7.1,7.16,0.59,10.99,-63.9,20.66,28359.3,307632.27,254541.08,深圳,软件服务,20110916
1122,600113.SH,浙江东日,7.08,-0.02,-0.28,25374.0,2.39,7.23,7.06,7.12,7.1,0.8,0.62,27.82,1.36,1805.02,291293.26,291293.26,浙江,区域地产,19971021
1123,002144.SZ,宏达高科,10.57,-0.03,-0.28,16237.0,1.7,10.72,10.54,10.62,10.6,0.93,1.18,27.12,0.96,1726.04,186837.99,145759.88,浙江,纺织,20070803
1124,600269.SH,赣粤高速,3.52,-0.01,-0.28,108049.0,1.13,3.56,3.52,3.54,3.53,0.71,0.46,4.86,0.48,3818.32,822063.27,822063.27,江西,路桥,20000518
1125,600368.SH,五洲交通,3.51,-0.01,-0.28,85150.0,1.42,3.54,3.49,3.51,3.52,0.61,0.69,5.49,0.74,2990.83,434606.54,434606.54,广西,路桥,20001221
1126,000007.SZ,*ST全新,3.51,-0.01,-0.28,34618.0,3.98,3.62,3.48,3.52,3.52,1.05,1.12,-1309.26,13.47,1232.14,121603.26,108440.76,深圳,其他商业,19920413
1127,600885.SH,宏发股份,31.55,-0.09,-0.28,43871.0,1.8,31.97,31.4,31.71,31.64,0.65,0.42,25.3,4.63,13911.46,3289638.54,3289638.54,湖北,电气设备,19960205
1128,002545.SZ,东方铁塔,7.0,-0.02,-0.28,63438.0,1.99,7.11,6.97,7.02,7.02,1.28,0.56,12.85,1.08,4462.23,870843.46,791114.6,山东,农药化肥,20110211
1129,000089.SZ,深圳机场,6.97,-0.02,-0.29,70687.0,0.86,7.02,6.96,6.97,6.99,1.31,0.34,-33.13,1.35,4936.22,1429386.35,1429367.45,深圳,机场,19980420
1130,603365.SH,水星家纺,13.9,-0.04,-0.29,13119.0,1.51,14.02,13.81,13.95,13.94,1.08,0.49,11.08,1.4,1824.28,370671.3,370671.3,上海,纺织,20171120
1131,600351.SH,亚宝药业,6.94,-0.02,-0.29,179550.0,2.73,7.11,6.92,6.99,6.96,0.93,2.33,12.44,1.76,12573.59,534380.02,534380.02,山西,中成药,20020926
1132,002629.SZ,仁智股份,3.45,-0.01,-0.29,38090.0,2.02,3.49,3.42,3.44,3.46,0.83,1.11,-30.12,47.19,1315.32,150643.56,118885.21,浙江,石油开采,20111103
1133,002340.SZ,格林美,6.85,-0.02,-0.29,340246.0,1.46,6.94,6.84,6.87,6.87,0.93,0.67,51.0,1.9,23449.91,3517876.79,3478501.72,深圳,小金属,20100122
1134,300378.SZ,鼎捷软件,34.17,-0.1,-0.29,467357.0,7.88,36.5,33.8,34.85,34.27,1.33,17.59,-215.0,4.97,163515.01,913385.39,908077.93,上海,软件服务,20140127
1135,601018.SH,宁波港,3.39,-0.01,-0.29,98864.0,0.88,3.42,3.39,3.4,3.4,0.77,0.08,16.64,0.93,3364.61,6595037.67,4465595.41,浙江,港口,20100928
1136,300247.SZ,融捷健康,3.38,-0.01,-0.29,87028.0,2.36,3.41,3.33,3.39,3.39,0.63,1.08,60.72,2.72,2938.35,271765.63,271507.06,安徽,医疗保健,20110729
1137,603776.SH,永安行,13.42,-0.04,-0.3,25045.0,3.27,13.72,13.28,13.39,13.46,0.96,1.08,76.61,1.01,3375.48,312225.48,311644.06,江苏,公共交通,20170817
1138,000409.SZ,云鼎科技,10.05,-0.03,-0.3,226808.0,4.17,10.29,9.87,10.16,10.08,0.65,5.36,71.12,4.73,22815.91,667531.56,425493.88,山东,软件服务,19960627
1139,605169.SH,洪通燃气,10.04,-0.03,-0.3,5522.0,0.79,10.11,10.03,10.07,10.07,0.67,0.78,51.57,1.68,556.0,284011.52,71002.88,新疆,供气供热,20201030
1140,603408.SH,XD建霖家,10.0,-0.03,-0.3,11907.0,1.5,10.12,9.97,10.07,10.03,1.14,1.03,24.72,1.66,1193.65,449092.5,116018.63,福建,家居用品,20200730
1141,603169.SH,兰石重装,6.61,-0.02,-0.3,169240.0,2.71,6.74,6.56,6.61,6.63,1.23,1.3,71.16,2.72,11245.89,863458.88,863458.88,甘肃,专用机械,20141009
1142,301079.SZ,邵阳液压,19.62,-0.06,-0.3,20639.0,3.3,20.05,19.4,19.65,19.68,0.61,3.54,62.47,4.35,4072.62,213978.34,114517.09,湖南,机械基件,20211019
1143,600064.SH,南京高科,6.53,-0.02,-0.31,122133.0,1.07,6.6,6.53,6.55,6.55,1.0,0.71,4.4,0.66,8009.21,1129911.79,1129911.79,江苏,园区开发,19970506
1144,002923.SZ,润都股份,12.93,-0.04,-0.31,17260.0,2.0,13.13,12.87,12.9,12.97,0.75,0.67,26.77,3.76,2240.2,433017.02,332877.97,广东,化学制药,20180105
1145,003035.SZ,南网能源,6.44,-0.02,-0.31,317145.0,2.79,6.56,6.38,6.45,6.46,0.84,1.94,74.37,3.72,20527.04,2439393.94,1053623.03,广东,新型电力,20210119
1146,002303.SZ,美盈森,3.22,-0.01,-0.31,79105.0,1.24,3.25,3.21,3.24,3.23,0.87,0.83,32.27,1.0,2555.95,493086.23,306581.6,深圳,造纸,20091103
1147,300267.SZ,尔康制药,3.2,-0.01,-0.31,98267.0,1.56,3.23,3.18,3.21,3.21,1.04,0.69,63.27,1.32,3145.07,660033.56,454539.77,湖南,化学制药,20110927
1148,000796.SZ,*ST凯撒,3.2,-0.01,-0.31,71756.0,2.8,3.28,3.19,3.22,3.21,0.9,0.89,-15.12,-2.71,2313.15,256960.08,256826.39,海南,旅游服务,19970703
1149,000078.SZ,海王生物,3.19,-0.01,-0.31,76019.0,0.94,3.22,3.19,3.21,3.2,0.8,0.29,29.43,1.85,2433.31,877515.81,835644.38,深圳,医药商业,19981218
1150,300885.SZ,海昌新材,9.45,-0.03,-0.32,42570.0,4.01,9.6,9.22,9.4,9.48,1.04,4.68,96.83,2.98,4019.41,237006.0,85914.68,江苏,机械基件,20200910
1151,601609.SH,金田股份,6.29,-0.02,-0.32,27590.0,0.95,6.34,6.28,6.3,6.31,0.85,0.19,27.56,1.27,1740.48,930862.3,922141.53,浙江,铜,20200422
1152,688616.SH,西力科技,12.55,-0.04,-0.32,20938.0,2.94,12.87,12.5,12.5,12.59,1.82,3.73,170.35,2.57,2659.82,188250.0,70367.85,浙江,电器仪表,20210318
1153,600660.SH,福耀玻璃,34.38,-0.11,-0.32,81950.0,1.04,34.67,34.31,34.49,34.49,0.87,0.41,24.53,3.29,28283.73,8972298.26,6886267.01,福建,汽车配件,19930610
1154,600619.SH,海立股份,6.22,-0.02,-0.32,47416.0,3.04,6.35,6.16,6.22,6.24,1.33,0.6,-61.67,1.11,2962.64,673799.79,490866.72,上海,家用电器,19921116
1155,002034.SZ,旺能环境,15.49,-0.05,-0.32,11481.0,1.29,15.63,15.43,15.54,15.54,0.85,0.27,10.15,1.13,1781.89,665289.46,660907.66,浙江,环境保护,20040826
1156,301215.SZ,中汽股份,6.16,-0.02,-0.32,110942.0,2.27,6.26,6.12,6.18,6.18,0.56,1.45,64.77,3.03,6870.55,814598.4,472718.4,江苏,汽车服务,20220308
1157,688028.SH,沃尔德,21.48,-0.07,-0.32,13341.0,2.41,21.88,21.36,21.48,21.55,0.85,1.01,80.43,1.77,2887.14,329531.86,284153.99,北京,机械基件,20190722
1158,601818.SH,光大银行,3.04,-0.01,-0.33,1166840.0,1.64,3.09,3.04,3.05,3.05,0.81,0.25,3.63,0.42,35727.93,17962007.52,14107671.93,北京,银行,20100818
1159,600688.SH,上海石化,3.03,-0.01,-0.33,199936.0,0.99,3.06,3.03,3.04,3.04,1.03,0.27,-50.14,1.25,6083.34,3272183.51,2220630.49,上海,石油加工,19931108
1160,600300.SH,维维股份,3.03,-0.01,-0.33,65942.0,0.66,3.05,3.03,3.03,3.04,0.59,0.41,33.99,1.6,2003.34,489994.08,489994.08,江苏,软饮料,20000630
1161,601512.SH,中新集团,9.03,-0.03,-0.33,18776.0,1.43,9.14,9.01,9.08,9.06,0.73,0.13,8.12,0.98,1704.63,1353497.67,1353497.67,江苏,园区开发,20191220
1162,002561.SZ,徐家汇,9.0,-0.03,-0.33,91982.0,2.33,9.17,8.96,9.0,9.03,0.35,2.23,46.84,1.7,8348.78,374186.7,371043.92,上海,百货,20110303
1163,688559.SH,海目星,44.87,-0.15,-0.33,22743.0,2.0,45.6,44.7,45.15,45.02,0.84,1.74,71.67,4.34,10256.23,905146.81,586474.46,深圳,专用机械,20200909
1164,001336.SZ,楚环科技,26.82,-0.09,-0.33,6520.0,2.53,27.44,26.76,26.95,26.91,0.95,3.24,44.21,2.88,1758.4,215561.73,53890.77,浙江,专用机械,20220725
1165,000023.SZ,ST深天,5.94,-0.02,-0.34,8650.0,2.68,6.08,5.92,5.94,5.96,0.74,0.62,-11.05,6.79,520.23,82421.21,82418.7,深圳,水泥,19930429
1166,300191.SZ,潜能恒信,17.73,-0.06,-0.34,17420.0,1.74,18.04,17.73,17.8,17.79,0.47,0.79,675.55,4.5,3114.29,567360.0,390184.11,北京,石油开采,20110316
1167,688739.SH,成大生物,32.5,-0.11,-0.34,8362.0,1.29,32.71,32.29,32.65,32.61,0.9,0.44,26.63,1.45,2715.6,1353462.5,611502.92,辽宁,生物制药,20211028
1168,600873.SH,梅花生物,8.82,-0.03,-0.34,68302.0,0.79,8.88,8.81,8.85,8.85,0.79,0.23,8.1,2.01,6038.02,2596101.82,2596101.82,西藏,食品,19950217
1169,300796.SZ,贝斯美,11.75,-0.04,-0.34,21552.0,1.36,11.9,11.74,11.9,11.79,0.96,0.6,21.42,2.56,2543.02,424342.87,424342.87,浙江,农药化肥,20191115
1170,300837.SZ,浙矿股份,38.05,-0.13,-0.34,8275.0,1.91,38.58,37.85,38.0,38.18,0.63,1.17,17.74,3.04,3149.43,380500.0,268561.66,浙江,专用机械,20200605
1171,300718.SZ,长盛轴承,20.43,-0.07,-0.34,131005.0,6.78,20.86,19.47,20.2,20.5,1.58,7.07,29.52,4.64,26425.36,608835.55,378456.48,浙江,机械基件,20171106
1172,600851.SH,海欣股份,5.83,-0.02,-0.34,15289.0,1.37,5.89,5.81,5.82,5.85,0.68,0.21,66.32,1.8,893.38,703714.05,430374.16,上海,化学制药,19940404
1173,603939.SH,益丰药房,37.71,-0.13,-0.34,24264.0,1.77,37.9,37.23,37.84,37.84,0.33,0.24,28.31,4.37,9118.15,3810169.01,3793828.21,湖南,医药商业,20150217
1174,600874.SH,创业环保,5.78,-0.02,-0.34,55233.0,1.21,5.82,5.75,5.79,5.8,0.89,0.45,10.91,1.04,3195.38,907701.65,711181.65,天津,环境保护,19950630
1175,000537.SZ,广宇发展,11.54,-0.04,-0.35,59545.0,2.25,11.74,11.48,11.52,11.58,0.96,0.32,22.9,1.31,6923.72,2149348.91,2149348.91,天津,新型电力,19931210
1176,603161.SH,科华控股,14.4,-0.05,-0.35,23653.0,3.25,14.69,14.22,14.26,14.45,1.43,1.77,18.18,1.49,3420.55,192096.0,192096.0,江苏,汽车配件,20180105
1177,600548.SH,深高速,8.64,-0.03,-0.35,21397.0,1.5,8.75,8.62,8.71,8.67,0.67,0.15,10.64,1.05,1858.27,1884185.56,1238345.56,深圳,路桥,20011225
1178,001205.SZ,盛航股份,19.98,-0.07,-0.35,8451.0,1.75,20.31,19.96,20.01,20.05,0.73,0.73,18.81,2.29,1700.84,341780.54,232846.24,江苏,水运,20210513
1179,688621.SH,阳光诺和,59.65,-0.21,-0.35,5976.0,3.59,60.63,58.48,60.37,59.86,1.0,0.74,34.84,7.45,3566.39,668080.0,483777.61,北京,医疗保健,20210621
1180,001227.SZ,兰州银行,2.84,-0.01,-0.35,141823.0,1.05,2.87,2.84,2.85,2.85,0.75,0.51,7.48,0.6,4049.28,1617578.0,786151.73,甘肃,银行,20220117
1181,300091.SZ,金通灵,2.82,-0.01,-0.35,169461.0,2.83,2.89,2.81,2.85,2.83,1.25,1.58,-44.95,1.76,4827.06,419944.31,302067.76,江苏,机械基件,20100625
1182,603977.SH,XD国泰集,8.44,-0.03,-0.35,25910.0,1.77,8.58,8.43,8.5,8.47,0.7,0.42,33.06,1.84,2203.13,524328.1,524328.1,江西,化工原料,20161111
1183,600995.SH,南网储能,11.24,-0.04,-0.35,106217.0,1.68,11.38,11.19,11.26,11.28,0.93,0.96,23.63,1.78,11977.08,3592310.52,1246630.25,云南,水力发电,20040615
1184,600336.SH,澳柯玛,5.62,-0.02,-0.35,50296.0,1.77,5.69,5.59,5.62,5.64,0.7,0.63,36.96,1.82,2839.36,448484.3,448484.3,山东,家用电器,20001229
1185,002486.SZ,嘉麟杰,2.81,-0.01,-0.35,60853.0,1.77,2.85,2.8,2.82,2.82,0.79,0.73,113.82,2.32,1718.98,233792.0,233792.0,上海,服饰,20101015
1186,600648.SH,外高桥,11.18,-0.04,-0.36,21437.0,0.98,11.27,11.16,11.22,11.22,0.75,0.23,98.84,1.06,2399.75,1269320.32,1045097.04,上海,园区开发,19930504
1187,002973.SZ,侨银股份,11.16,-0.04,-0.36,11369.0,1.16,11.26,11.13,11.2,11.2,0.71,0.56,10.73,2.29,1273.05,456070.08,228416.23,广东,环境保护,20200106
1188,688345.SH,博力威,36.13,-0.13,-0.36,3994.0,2.43,36.9,36.02,36.35,36.26,0.55,1.57,-166.9,3.08,1452.86,361300.0,91679.88,广东,电气设备,20210611
1189,601568.SH,北元集团,5.55,-0.02,-0.36,35054.0,0.54,5.57,5.54,5.56,5.57,0.97,0.14,40.08,1.73,1946.4,2204583.33,1412907.28,陕西,化工原料,20201020
1190,002429.SZ,兆驰股份,5.55,-0.02,-0.36,396166.0,3.77,5.69,5.48,5.56,5.57,1.4,0.88,16.4,1.84,22089.11,2512452.04,2490261.43,深圳,家用电器,20100610
1191,002726.SZ,龙大美食,8.32,-0.03,-0.36,48271.0,1.32,8.37,8.26,8.37,8.35,1.12,0.45,105.94,2.87,4012.61,897860.89,896157.37,山东,食品,20140626
1192,300274.SZ,阳光电源,113.15,-0.41,-0.36,169753.0,3.71,116.89,112.68,113.58,113.56,0.71,1.5,27.87,8.46,195107.13,16804935.98,12778519.29,安徽,电气设备,20111102
1193,600827.SH,百联股份,13.7,-0.05,-0.36,88192.0,2.18,13.9,13.6,13.76,13.75,0.69,0.55,28.88,1.37,12138.25,2444310.32,2198096.39,上海,超市连锁,19940204
1194,002958.SZ,青农商行,2.73,-0.01,-0.36,219779.0,1.09,2.75,2.72,2.74,2.74,1.61,0.45,3.82,0.49,6011.84,1516682.13,1325307.07,山东,银行,20190326
1195,603797.SH,联泰环保,5.45,-0.02,-0.37,19879.0,2.01,5.55,5.44,5.45,5.47,1.0,0.34,12.64,1.13,1086.44,318344.4,318344.4,广东,环境保护,20170413
1196,002698.SZ,博实股份,16.34,-0.06,-0.37,84565.0,2.62,16.71,16.28,16.52,16.4,1.01,1.05,19.87,4.99,13907.07,1670852.87,1313622.81,黑龙江,化工机械,20120911
1197,600834.SH,申通地铁,8.13,-0.03,-0.37,16167.0,1.1,8.21,8.12,8.15,8.16,0.91,0.34,56.53,2.35,1319.52,388111.49,388111.49,上海,公共交通,19940224
1198,688129.SH,东来技术,13.52,-0.05,-0.37,2654.0,1.77,13.67,13.43,13.43,13.57,1.04,0.64,132.9,1.97,359.27,162240.0,56013.36,上海,染料涂料,20201023
1199,600630.SH,龙头股份,5.37,-0.02,-0.37,50271.0,1.67,5.43,5.34,5.39,5.39,0.64,1.18,45.35,3.21,2708.13,228150.68,228150.68,上海,服饰,19930209
1200,603390.SH,通达电气,8.05,-0.03,-0.37,25616.0,2.6,8.2,7.99,8.14,8.08,0.82,0.73,80.97,1.8,2073.54,283108.02,283108.02,广东,汽车配件,20191125
1201,300209.SZ,ST有棵树,2.68,-0.01,-0.37,72175.0,2.97,2.75,2.67,2.67,2.69,1.02,1.85,-13.39,14.67,1958.07,113124.76,104566.59,湖南,互联网,20110426
1202,002573.SZ,清新环境,5.36,-0.02,-0.37,42836.0,0.93,5.41,5.36,5.37,5.38,0.72,0.4,16.38,1.18,2306.82,768884.54,578457.52,北京,环境保护,20110422
1203,605179.SH,一鸣食品,10.71,-0.04,-0.37,13615.0,1.95,10.88,10.67,10.78,10.75,0.7,2.23,234.54,3.97,1465.69,429471.0,65331.0,浙江,乳制品,20201228
1204,600815.SH,厦工股份,2.64,-0.01,-0.38,66549.0,1.13,2.66,2.63,2.65,2.65,1.02,0.38,-126.85,3.14,1760.07,468360.94,468360.94,福建,工程机械,19940128
1205,000677.SZ,恒天海龙,2.64,-0.01,-0.38,47004.0,1.89,2.68,2.63,2.65,2.65,1.02,0.54,62.27,5.38,1246.92,228090.18,228090.18,山东,化纤,19961226
1206,603558.SH,健盛集团,7.9,-0.03,-0.38,16786.0,1.39,7.96,7.85,7.92,7.93,0.65,0.44,19.42,1.28,1327.94,301197.73,301197.73,浙江,纺织,20150127
1207,600512.SH,腾达建设,2.63,-0.01,-0.38,175774.0,1.89,2.66,2.61,2.64,2.64,0.98,1.11,8.01,0.68,4631.72,420511.44,416191.61,浙江,建筑工程,20021226
1208,301091.SZ,深城交,18.32,-0.07,-0.38,66046.0,5.0,19.0,18.08,18.4,18.39,0.89,4.52,-50.58,2.81,12227.97,571584.0,267955.28,深圳,建筑工程,20211029
1209,688737.SH,中自科技,36.61,-0.14,-0.38,5197.0,3.51,37.89,36.6,36.61,36.75,1.21,1.13,127.3,1.7,1931.92,314974.05,168485.95,四川,化工原料,20211022
1210,600235.SH,民丰特纸,5.23,-0.02,-0.38,30041.0,1.52,5.31,5.23,5.27,5.25,0.82,0.86,136.15,1.31,1580.0,183729.9,183729.9,浙江,造纸,20000615
1211,600888.SH,新疆众和,7.82,-0.03,-0.38,64382.0,1.27,7.87,7.77,7.85,7.85,0.79,0.48,6.19,1.26,5040.64,1055719.44,1041887.73,新疆,铝,19960215
1212,002128.SZ,电投能源,13.03,-0.05,-0.38,68906.0,1.45,13.2,13.01,13.08,13.08,0.72,0.36,4.51,1.04,9012.81,2920770.26,2503809.53,内蒙,铝,20070418
1213,600609.SH,金杯汽车,5.2,-0.02,-0.38,480893.0,5.94,5.35,5.04,5.19,5.22,1.85,3.67,29.77,6.89,24883.28,681824.29,681824.29,辽宁,汽车配件,19920724
1214,600018.SH,上港集团,5.17,-0.02,-0.39,137466.0,0.96,5.21,5.16,5.19,5.19,0.97,0.06,8.48,1.04,7133.49,12037902.84,11980789.79,上海,港口,20061026
1215,002267.SZ,陕天然气,7.75,-0.03,-0.39,42445.0,1.41,7.85,7.74,7.75,7.78,0.69,0.38,5.14,1.27,3301.36,861858.47,861858.47,陕西,供气供热,20080813
1216,000985.SZ,大庆华科,15.5,-0.06,-0.39,7164.0,1.67,15.68,15.42,15.5,15.56,0.46,0.55,220.99,3.35,1114.74,200941.22,200941.22,黑龙江,化工原料,20000726
1217,300470.SZ,中密控股,46.36,-0.18,-0.39,9563.0,1.4,46.95,46.3,46.54,46.54,1.16,0.48,29.95,4.04,4457.43,965082.04,919548.64,四川,机械基件,20150612
1218,002321.SZ,华英农业,2.57,-0.01,-0.39,157026.0,3.1,2.62,2.54,2.58,2.58,0.83,0.74,285.82,5.34,4051.01,548152.75,548146.81,河南,农业综合,20091216
1219,603048.SH,浙江黎明,15.4,-0.06,-0.39,6943.0,2.07,15.65,15.33,15.49,15.46,0.7,1.84,85.5,1.79,1075.14,226195.2,58088.8,浙江,汽车配件,20211116
1220,600796.SH,钱江生化,5.11,-0.02,-0.39,15112.0,1.75,5.16,5.07,5.11,5.13,0.68,0.5,36.49,1.5,773.3,442825.33,154016.5,浙江,环境保护,19970408
1221,000597.SZ,东北制药,5.11,-0.02,-0.39,53577.0,1.36,5.16,5.09,5.12,5.13,0.95,0.4,26.16,1.62,2741.56,732935.61,683030.57,辽宁,化学制药,19960523
1222,688485.SH,九州一轨,15.31,-0.06,-0.39,5504.0,2.08,15.5,15.18,15.5,15.37,0.78,1.72,-39.21,1.75,840.98,230097.15,48998.58,北京,环境保护,20230118
1223,600497.SH,驰宏锌锗,5.08,-0.02,-0.39,394742.0,1.37,5.14,5.07,5.11,5.1,0.89,0.78,11.14,1.74,20116.34,2586376.12,2586376.12,云南,铅锌,20040420
1224,300335.SZ,迪森股份,5.08,-0.02,-0.39,104518.0,1.57,5.16,5.08,5.1,5.1,0.83,2.63,47.44,1.33,5346.58,247453.09,202160.84,广东,供气供热,20120710
1225,002522.SZ,浙江众成,5.06,-0.02,-0.39,32069.0,1.18,5.1,5.04,5.06,5.08,0.6,0.37,48.85,2.13,1626.59,458324.37,433603.77,浙江,塑料,20101210
1226,600012.SH,皖通高速,10.1,-0.04,-0.39,84171.0,2.86,10.28,9.99,10.1,10.14,1.21,0.72,9.11,1.35,8515.04,1675196.1,1177256.0,安徽,路桥,20030107
1227,600375.SH,汉马科技,7.5,-0.03,-0.4,171974.0,6.24,7.95,7.48,7.71,7.53,1.83,2.63,-26.71,38.83,13295.14,490736.13,490736.13,安徽,汽车整车,20030401
1228,600208.SH,新湖中宝,2.47,-0.01,-0.4,375280.0,1.21,2.49,2.46,2.48,2.48,0.7,0.44,7.42,0.5,9300.75,2101708.38,2101418.99,浙江,全国地产,19990623
1229,600643.SH,爱建集团,4.91,-0.02,-0.41,64166.0,1.22,4.95,4.89,4.94,4.93,0.88,0.4,9.37,0.64,3153.73,796363.92,794979.76,上海,多元金融,19930426
1230,601966.SH,玲珑轮胎,22.07,-0.09,-0.41,103688.0,2.84,22.55,21.92,22.05,22.16,0.89,0.7,38.11,1.69,22961.87,3259146.45,3252064.63,山东,汽车配件,20160706
1231,601838.SH,成都银行,12.25,-0.05,-0.41,95534.0,1.3,12.4,12.24,12.28,12.3,0.75,0.26,4.53,0.8,11768.76,4576276.92,4566336.19,四川,银行,20180131
1232,002307.SZ,北新路桥,4.9,-0.02,-0.41,97966.0,1.22,4.95,4.89,4.91,4.92,0.57,0.9,213.05,1.81,4819.27,621462.88,534605.05,新疆,建筑工程,20091111
1233,603551.SH,奥普家居,12.24,-0.05,-0.41,17533.0,1.87,12.4,12.17,12.2,12.29,0.55,0.44,20.5,3.78,2157.58,491680.8,488570.62,浙江,家居用品,20200115
1234,603299.SH,苏盐井神,9.79,-0.04,-0.41,124598.0,3.15,10.04,9.73,9.8,9.83,0.76,1.62,9.3,1.54,12342.64,765782.48,753946.37,江苏,食品,20151231
1235,000685.SZ,中山公用,7.34,-0.03,-0.41,70337.0,1.36,7.42,7.32,7.37,7.37,0.94,0.56,9.36,0.68,5182.48,1082731.73,919831.72,广东,水务,19970123
1236,600383.SH,金地集团,7.29,-0.03,-0.41,419665.0,1.64,7.38,7.26,7.29,7.32,0.82,0.93,16.2,0.5,30735.42,3291131.42,3291131.42,深圳,全国地产,20010412
1237,003030.SZ,祖名股份,24.3,-0.1,-0.41,5541.0,1.64,24.67,24.27,24.59,24.4,0.79,1.1,81.17,2.95,1355.28,303215.4,122331.36,浙江,食品,20210106
1238,600919.SH,江苏银行,7.28,-0.03,-0.41,616257.0,0.96,7.35,7.28,7.31,7.31,0.89,0.42,3.27,0.62,45082.64,10752326.9,10692920.69,江苏,银行,20160802
1239,300511.SZ,雪榕生物,7.27,-0.03,-0.41,101228.0,2.33,7.42,7.25,7.27,7.3,0.72,2.48,4.11,1.92,7411.26,365713.31,296769.62,上海,种植业,20160504
1240,688455.SH,科捷智能,14.52,-0.06,-0.41,13493.0,2.06,14.7,14.4,14.61,14.58,1.49,3.35,-25.58,2.07,1966.02,262592.99,58536.62,山东,机械基件,20220915
1241,600169.SH,太原重工,2.42,-0.01,-0.41,103003.0,1.65,2.45,2.41,2.43,2.43,0.83,0.4,56.52,1.59,2504.06,816018.05,620477.11,山西,工程机械,19980904
1242,002526.SZ,山东矿机,2.42,-0.01,-0.41,436639.0,2.06,2.46,2.41,2.43,2.43,1.35,2.48,24.18,1.48,10628.74,431436.11,426139.47,山东,工程机械,20101217
