,股票代码,股票名称,最新价格,涨跌额,涨跌幅,成交量,振幅,最高,最低,今开,昨收,量比,换手率,市盈率(动态),市净率,成交额(万),总市值(万),流通市值(万),所在地域,所属行业,上市日期
603,300208.SZ,青岛中程,8.28,0.25,3.11,77616.0,4.23,8.35,8.01,8.03,8.03,1.14,1.13,-32.6,5.9,6393.15,620565.3,569135.45,山东,电气设备,20110426
604,000711.SZ,*ST京蓝,1.99,0.06,3.11,397516.0,5.7,2.03,1.92,1.94,1.93,1.55,4.05,-5.29,-3.39,7899.59,203709.9,195482.25,黑龙江,环境保护,19970411
605,603108.SH,润达医疗,18.58,0.56,3.11,579220.0,6.33,19.26,18.12,18.13,18.02,0.82,9.99,33.22,2.79,107635.97,1076794.1,1076794.1,上海,医药商业,20150527
606,300478.SZ,杭州高新,10.29,0.31,3.11,31963.0,3.61,10.34,9.98,9.98,9.98,1.76,2.58,-45.82,21.19,3267.49,130346.52,127631.65,浙江,塑料,20150610
607,688252.SH,天德钰,20.29,0.61,3.1,15358.0,4.67,20.44,19.52,19.68,19.68,0.87,4.26,195.2,4.53,3090.54,829904.3,73201.18,深圳,半导体,20220927
608,300477.SZ,合纵科技,4.67,0.14,3.09,203760.0,4.42,4.71,4.51,4.51,4.53,2.22,2.2,-88.09,2.01,9467.73,500632.73,433144.46,北京,电气设备,20150610
609,600490.SH,鹏欣资源,3.68,0.11,3.08,475862.0,4.2,3.7,3.55,3.57,3.57,1.1,2.39,95.9,1.36,17328.26,814342.45,733284.67,上海,铜,20030626
610,600908.SH,无锡银行,5.36,0.16,3.08,144153.0,3.46,5.37,5.19,5.19,5.2,1.77,0.81,5.27,0.68,7639.2,1152997.6,950119.46,江苏,银行,20160923
611,300352.SZ,北信源,5.04,0.15,3.07,301069.0,5.11,5.08,4.83,4.87,4.89,1.18,2.5,852.44,4.71,14976.03,730711.34,606310.68,北京,软件服务,20120912
612,600159.SH,大龙地产,2.69,0.08,3.07,173128.0,4.98,2.74,2.61,2.61,2.61,1.33,2.09,65.33,0.99,4663.73,223270.87,223270.87,北京,区域地产,19980526
613,300593.SZ,新雷能,22.91,0.68,3.06,267134.0,7.15,23.52,21.93,22.07,22.23,1.14,6.01,27.08,4.05,60993.71,1232409.82,1018886.05,北京,电气设备,20170113
614,603877.SH,太平鸟,25.28,0.75,3.06,28613.0,4.4,25.48,24.4,24.4,24.53,1.39,0.61,13.79,2.82,7208.51,1198092.78,1194899.92,浙江,服饰,20170109
615,300445.SZ,康斯特,15.85,0.47,3.06,42871.0,4.81,15.94,15.2,15.45,15.38,1.38,3.1,51.31,3.39,6692.84,336701.57,219060.92,北京,电器仪表,20150424
616,002312.SZ,川发龙蟒,8.13,0.24,3.04,221993.0,5.2,8.27,7.86,7.86,7.89,2.13,1.63,25.6,1.74,18035.92,1538274.37,1110014.75,四川,化工原料,20091203
617,688565.SH,力源科技,8.47,0.25,3.04,24646.0,4.26,8.53,8.18,8.24,8.22,1.42,2.53,-92.84,2.31,2079.09,133704.88,82555.4,浙江,环境保护,20210513
618,603187.SH,海容冷链,19.99,0.59,3.04,52815.0,5.67,20.15,19.05,19.26,19.4,1.6,1.38,16.56,2.1,10465.17,772563.2,765606.68,山东,机械基件,20181129
619,300159.SZ,ST新研,3.05,0.09,3.04,195877.0,3.38,3.05,2.95,2.96,2.96,0.91,1.31,-19.01,47.59,5906.52,454559.86,454508.33,新疆,航空,20110107
620,688515.SH,裕太微-U,171.66,5.06,3.04,17211.0,7.61,175.29,162.61,165.38,166.6,1.04,9.45,-127.48,7.09,28963.41,1373280.0,312745.5,江苏,半导体,20230210
621,300409.SZ,道氏技术,12.57,0.37,3.03,86590.0,4.1,12.67,12.17,12.22,12.2,2.09,1.81,-50.12,1.3,10842.63,731155.32,600934.35,广东,电气设备,20141203
622,300889.SZ,爱克股份,14.97,0.44,3.03,18753.0,3.23,15.0,14.53,14.54,14.53,1.21,2.11,-34.2,1.49,2775.88,233532.0,133062.15,深圳,电气设备,20200916
623,601799.SH,星宇股份,123.6,3.63,3.03,11042.0,3.98,123.75,118.98,119.47,119.97,1.04,0.39,43.35,4.21,13519.44,3530997.62,3530997.62,江苏,汽车配件,20110201
624,601872.SH,招商轮船,5.79,0.17,3.02,456607.0,4.09,5.82,5.59,5.62,5.62,1.56,0.56,10.49,1.46,26286.69,4705098.76,4705098.76,上海,水运,20061201
625,301302.SZ,华如科技,36.8,1.08,3.02,33591.0,4.28,36.99,35.46,35.72,35.72,0.71,3.88,-26.96,2.52,12275.95,582194.4,318614.4,北京,软件服务,20220623
626,002759.SZ,天际股份,13.98,0.41,3.02,71759.0,4.27,14.18,13.6,13.6,13.57,2.06,1.77,142.56,1.54,10021.26,571156.49,566170.37,广东,家用电器,20150528
627,603439.SH,贵州三力,17.06,0.5,3.02,72406.0,4.35,17.28,16.56,16.7,16.56,1.43,1.77,31.82,5.57,12360.46,699224.94,696625.0,贵州,中成药,20200428
628,603191.SH,望变电气,19.45,0.57,3.02,137247.0,6.09,19.8,18.65,18.88,18.88,2.89,7.47,20.16,2.83,26646.02,648010.61,357297.1,重庆,电气设备,20220428
629,003029.SZ,吉大正元,32.45,0.95,3.02,103397.0,9.49,33.39,30.4,30.86,31.5,2.22,9.11,505.51,4.44,32757.51,604696.02,368193.41,吉林,软件服务,20201224
630,603839.SH,安正时尚,7.52,0.22,3.01,30015.0,3.97,7.59,7.3,7.35,7.3,1.21,0.75,27.38,1.57,2250.91,300207.54,300207.54,浙江,服饰,20170214
631,603031.SH,安孚科技,47.05,1.37,3.0,5929.0,4.47,47.49,45.45,45.68,45.68,2.22,0.53,29.38,8.61,2779.82,526960.0,526960.0,安徽,电气设备,20160822
632,688356.SH,键凯科技,106.55,3.1,3.0,5003.0,6.71,109.5,102.56,103.44,103.45,1.33,1.38,34.11,5.26,5330.13,642368.64,386515.91,北京,化学制药,20200826
633,300757.SZ,罗博特科,88.01,2.56,3.0,59087.0,7.06,90.86,84.83,85.59,85.45,0.81,5.68,574.1,11.25,51992.1,972782.77,915304.0,江苏,专用机械,20190108
634,603351.SH,威尔药业,26.82,0.78,3.0,6345.0,3.07,26.9,26.1,26.1,26.04,0.85,0.48,34.53,2.47,1690.89,363353.15,355610.17,江苏,化学制药,20190130
635,300901.SZ,中胤时尚,12.75,0.37,2.99,111932.0,5.9,12.88,12.15,12.33,12.38,0.7,9.2,104.62,3.0,14153.68,306000.0,155126.7,浙江,服饰,20201029
636,300258.SZ,精锻科技,14.49,0.42,2.99,458051.0,6.4,14.68,13.78,13.79,14.07,0.92,9.88,37.84,2.09,65118.21,698085.82,671896.32,江苏,汽车配件,20110826
637,300735.SZ,光弘科技,10.7,0.31,2.98,70796.0,4.33,10.75,10.3,10.36,10.39,0.91,0.94,55.64,1.85,7525.9,824048.92,805388.51,广东,元器件,20171229
638,603707.SH,健友股份,13.5,0.39,2.97,117190.0,6.03,13.8,13.01,13.14,13.11,1.3,0.73,16.42,3.38,15864.49,2182475.72,2179748.63,江苏,生物制药,20170719
639,003043.SZ,华亚智能,56.47,1.63,2.97,19476.0,3.85,56.95,54.84,54.88,54.84,1.69,6.81,49.35,4.62,10947.68,451760.0,161503.17,江苏,半导体,20210406
640,301207.SZ,华兰疫苗,33.26,0.96,2.97,17290.0,3.1,33.44,32.44,32.44,32.3,1.33,1.23,53.09,3.64,5717.73,1995649.89,469012.52,河南,生物制药,20220218
641,603077.SH,和邦生物,2.43,0.07,2.97,784759.0,3.81,2.45,2.36,2.36,2.36,1.85,0.89,13.53,1.12,19003.11,2145993.81,2145993.81,四川,化工原料,20120731
642,300707.SZ,威唐工业,15.63,0.45,2.96,111450.0,3.69,15.79,15.23,15.27,15.18,1.37,9.01,-162.18,3.21,17346.73,245376.66,193317.26,江苏,专用机械,20171010
643,003027.SZ,同兴环保,20.85,0.6,2.96,45484.0,5.19,21.2,20.15,20.15,20.25,1.49,6.82,25.6,1.63,9465.12,276093.62,139087.64,安徽,环境保护,20201218
644,000739.SZ,普洛药业,17.74,0.51,2.96,114261.0,5.86,18.21,17.2,17.21,17.23,1.83,0.97,21.84,3.87,20356.34,2090700.67,2089920.43,浙江,化学制药,19970509
645,002088.SZ,鲁阳节能,18.44,0.53,2.96,18234.0,3.52,18.44,17.81,17.81,17.91,1.04,0.4,23.67,3.63,3328.01,933677.29,832244.84,山东,矿物制品,20061130
646,002341.SZ,新纶新材,3.48,0.1,2.96,105310.0,3.55,3.48,3.36,3.38,3.38,1.52,1.1,-10.62,3.78,3641.9,400970.68,333013.78,深圳,化工原料,20100122
647,000839.SZ,ST国安,2.09,0.06,2.96,149425.0,4.43,2.11,2.02,2.03,2.03,1.51,0.38,27.92,2.74,3100.9,819243.71,819243.71,北京,综合类,19971031
648,603235.SH,天新药业,31.36,0.9,2.95,13060.0,4.24,31.43,30.14,30.14,30.46,0.4,2.98,31.6,3.56,4037.26,1372878.08,137294.08,江西,化学制药,20220712
649,688310.SH,迈得医疗,32.77,0.94,2.95,10094.0,6.88,33.19,31.0,31.92,31.83,0.99,0.86,71.75,4.85,3269.84,384922.01,384922.01,浙江,医疗保健,20191203
650,600737.SH,中粮糖业,8.05,0.23,2.94,281047.0,2.69,8.12,7.91,7.98,7.82,1.55,1.31,15.71,1.71,22556.47,1721772.82,1721772.82,新疆,食品,19960731
651,300844.SZ,山水比德,29.14,0.83,2.93,6415.0,3.21,29.19,28.28,28.28,28.31,1.58,3.83,-52.04,2.25,1852.18,188360.96,48838.64,广东,建筑工程,20210813
652,605333.SH,沪光股份,16.54,0.47,2.92,60955.0,6.29,16.97,15.96,16.01,16.07,2.48,6.2,-72.5,4.94,10071.56,722427.64,162664.42,江苏,汽车配件,20200818
653,688093.SH,世华科技,20.06,0.57,2.92,15631.0,4.21,20.22,19.4,19.4,19.49,1.7,2.5,43.83,3.04,3104.71,526838.41,125292.83,江苏,化工原料,20200930
654,000930.SZ,中粮科技,8.1,0.23,2.92,180370.0,1.78,8.11,7.97,8.01,7.87,3.13,0.97,2604.02,1.37,14517.45,1510423.65,1503711.51,安徽,农业综合,19990712
655,002335.SZ,科华数据,35.95,1.02,2.92,144008.0,5.93,36.47,34.4,34.9,34.93,1.42,3.62,28.9,4.33,51479.88,1659334.77,1428236.5,福建,电气设备,20100113
656,605080.SH,浙江自然,29.98,0.85,2.92,6325.0,5.01,30.65,29.19,29.19,29.13,1.96,1.34,15.79,2.32,1901.43,424435.97,141124.97,浙江,纺织,20210506
657,603810.SH,丰山集团,13.77,0.39,2.91,19744.0,4.48,13.98,13.38,13.45,13.38,1.44,1.22,53.8,1.46,2716.05,223510.61,223502.51,江苏,农药化肥,20180917
658,600791.SH,京能置业,4.59,0.13,2.91,121881.0,3.81,4.62,4.45,4.45,4.46,0.83,2.69,-12.13,1.66,5573.79,207871.92,207611.99,北京,全国地产,19970130
659,300446.SZ,乐凯新材,13.07,0.37,2.91,71323.0,3.31,13.18,12.76,12.81,12.7,1.53,3.61,480.25,4.05,9301.43,264824.34,258514.89,河北,化工原料,20150423
660,002021.SZ,*ST中捷,2.12,0.06,2.91,158756.0,4.37,2.14,2.05,2.05,2.06,0.7,2.31,405.01,-4.93,3328.19,145816.79,145812.02,浙江,纺织机械,20040715
661,603386.SH,骏亚科技,11.35,0.32,2.9,47748.0,3.9,11.4,10.97,11.07,11.03,1.26,1.46,73.73,2.55,5369.67,370376.11,370376.11,广东,元器件,20170912
662,688259.SH,创耀科技,79.15,2.23,2.9,27175.0,7.57,80.46,74.64,76.03,76.92,1.16,4.76,104.92,4.3,21131.57,633200.0,451857.85,江苏,半导体,20220112
663,002909.SZ,集泰股份,7.81,0.22,2.9,158292.0,7.51,8.12,7.55,7.62,7.59,2.97,4.38,954.54,3.47,12449.4,291119.66,282367.55,广东,化工原料,20171026
664,688526.SH,科前生物,23.79,0.67,2.9,28730.0,5.15,24.05,22.86,23.14,23.12,1.5,2.3,20.46,3.13,6773.65,1109108.77,297311.12,湖北,农业综合,20200922
665,301125.SZ,腾亚精工,30.56,0.86,2.9,51322.0,4.14,30.77,29.54,29.98,29.7,1.69,17.02,61.76,3.82,15551.32,221254.4,92176.6,江苏,机械基件,20220608
666,601869.SH,长飞光纤,37.01,1.04,2.89,38443.0,4.31,37.35,35.8,35.96,35.97,0.98,0.95,29.09,2.69,14160.67,2805006.8,1503858.1,湖北,通信设备,20180720
667,601066.SH,中信建投,24.2,0.68,2.89,158571.0,3.61,24.37,23.52,23.52,23.52,1.89,0.42,19.29,2.65,38219.44,18771201.41,9223496.08,北京,证券,20180620
668,300320.SZ,海达股份,7.83,0.22,2.89,80790.0,3.81,7.88,7.59,7.61,7.61,1.57,1.63,35.95,2.26,6305.03,470766.37,387956.0,江苏,橡胶,20120601
669,301355.SZ,南王科技,17.8,0.5,2.89,61220.0,5.72,18.17,17.18,17.28,17.3,1.29,13.23,49.98,2.29,10864.96,347274.31,82351.67,福建,广告包装,20230612
670,001296.SZ,长江材料,21.01,0.59,2.89,41568.0,4.46,21.3,20.39,20.65,20.42,2.28,11.04,30.2,1.42,8692.04,224511.25,79083.12,重庆,其他建材,20211224
671,002494.SZ,华斯股份,4.63,0.13,2.89,51568.0,3.33,4.65,4.5,4.52,4.5,1.35,1.8,-84.83,1.41,2380.23,174694.86,132774.71,河北,服饰,20101102
672,603599.SH,广信股份,27.08,0.76,2.89,63504.0,4.26,27.16,26.04,26.32,26.32,1.35,0.98,8.45,1.91,17056.99,1760891.59,1757595.21,安徽,农药化肥,20150513
673,301049.SZ,超越科技,22.1,0.62,2.89,24338.0,4.05,22.3,21.43,21.58,21.48,1.09,9.48,-50.71,2.37,5353.25,208299.87,56761.72,安徽,环境保护,20210824
674,300855.SZ,图南股份,35.32,0.99,2.88,33657.0,3.76,35.5,34.21,34.4,34.33,1.35,1.52,41.78,9.03,11812.56,1395421.68,780109.97,江苏,小金属,20200723
675,603608.SH,天创时尚,4.64,0.13,2.88,196746.0,6.21,4.75,4.47,4.5,4.51,1.88,4.69,-36.19,1.59,9146.48,194740.53,194740.53,广东,服饰,20160218
676,002960.SZ,青鸟消防,18.21,0.51,2.88,70428.0,4.75,18.37,17.53,17.83,17.7,1.25,1.12,43.32,2.34,12758.81,1340950.35,1145931.37,河北,专用机械,20190809
677,601975.SH,招商南油,2.86,0.08,2.88,1001650.0,3.96,2.88,2.77,2.78,2.78,1.05,2.06,8.55,1.78,28534.67,1387896.18,1387896.18,江苏,水运,20190108
678,301095.SZ,广立微,82.65,2.31,2.88,17928.0,4.46,83.18,79.6,79.99,80.34,0.96,4.26,1024.93,5.31,14702.22,1653000.0,347643.03,浙江,半导体,20220805
679,000504.SZ,南华生物,11.84,0.33,2.87,27410.0,4.17,11.89,11.41,11.45,11.51,2.36,0.88,-466.72,312.76,3213.18,368903.5,367837.07,湖南,医疗保健,19921208
680,688499.SH,利元亨,63.52,1.77,2.87,18797.0,5.91,64.86,61.21,61.73,61.75,1.72,3.32,-29.36,3.37,11909.46,785274.19,359943.54,广东,专用机械,20210701
681,300206.SZ,理邦仪器,15.08,0.42,2.86,49194.0,4.43,15.2,14.55,14.55,14.66,1.31,1.45,15.62,4.68,7371.29,877236.54,513380.6,深圳,医疗保健,20110421
682,301448.SZ,开创电气,29.86,0.83,2.86,34363.0,4.51,30.2,28.89,28.9,29.03,0.55,17.18,50.16,3.74,10227.04,238880.0,59720.0,浙江,机械基件,20230619
683,300948.SZ,冠中生态,15.11,0.42,2.86,84965.0,5.38,15.59,14.8,14.8,14.69,2.43,12.2,78.78,2.51,12945.6,211555.11,105256.26,山东,环境保护,20210225
684,301314.SZ,科瑞思,56.16,1.56,2.86,19417.0,5.13,56.85,54.05,54.05,54.6,0.81,14.06,44.81,3.03,10778.33,310284.0,77571.0,广东,元器件,20230328
685,002325.SZ,洪涛股份,1.44,0.04,2.86,218905.0,2.86,1.44,1.4,1.41,1.4,0.49,1.53,-5.39,0.87,3126.72,252938.05,206509.71,深圳,装修装饰,20091222
686,000017.SZ,深中华A,4.32,0.12,2.86,39784.0,3.57,4.33,4.18,4.23,4.2,1.28,1.31,261.29,10.16,1707.87,297727.89,130887.23,深圳,服饰,19920331
687,688060.SH,云涌科技,55.1,1.53,2.86,3218.0,4.01,55.47,53.32,54.28,53.57,0.64,1.22,197.04,3.4,1750.86,331473.71,145511.21,江苏,软件服务,20200710
688,603833.SH,欧派家居,95.8,2.66,2.86,65405.0,5.36,98.28,93.29,94.51,93.14,1.74,1.07,95.72,3.62,62931.61,5835679.29,5835679.29,广东,家居用品,20170328
689,300323.SZ,华灿光电,6.85,0.19,2.85,78048.0,3.9,6.86,6.6,6.65,6.66,1.12,0.85,-17.21,1.38,5299.7,852570.09,631829.01,湖北,半导体,20120601
690,000920.SZ,沃顿科技,10.12,0.28,2.85,146284.0,6.2,10.35,9.74,9.78,9.84,1.23,3.47,41.96,2.82,14734.62,478292.57,427041.23,贵州,环境保护,19990616
691,603990.SH,麦迪科技,22.05,0.61,2.85,117098.0,5.88,22.36,21.1,21.4,21.44,1.12,5.46,-120.67,3.87,25553.1,520030.46,472754.96,江苏,软件服务,20161208
692,000536.SZ,华映科技,1.81,0.05,2.84,224334.0,3.41,1.81,1.75,1.76,1.76,2.06,0.81,-3.52,1.36,4018.35,500651.94,500117.94,福建,元器件,19931126
693,301126.SZ,达嘉维康,13.4,0.37,2.84,29446.0,4.45,13.53,12.95,13.01,13.03,1.63,2.72,45.25,1.6,3940.26,276717.64,145214.75,湖南,医药商业,20211207
694,002762.SZ,金发拉比,10.16,0.28,2.83,145060.0,3.95,10.25,9.86,9.9,9.88,1.23,7.21,165.81,4.17,14708.28,359689.4,204326.94,广东,服饰,20150610
695,300750.SZ,宁德时代,228.79,6.29,2.83,215515.0,4.33,229.99,220.35,223.99,222.5,1.54,0.56,25.6,5.53,490152.83,100582786.06,88837890.26,福建,电气设备,20180611
696,600187.SH,国中水务,2.91,0.08,2.83,758471.0,6.36,2.98,2.8,2.81,2.83,1.63,4.7,-69.71,1.49,21899.2,469610.3,469610.3,黑龙江,水务,19981111
697,603226.SH,菲林格尔,5.1,0.14,2.82,27143.0,4.84,5.19,4.95,4.95,4.96,1.28,0.76,-34.39,1.84,1386.72,181300.8,181300.8,上海,家居用品,20170615
698,688737.SH,中自科技,38.99,1.07,2.82,5696.0,4.06,39.25,37.71,37.85,37.92,1.15,1.19,135.58,1.81,2207.64,335450.37,186544.43,四川,化工原料,20211022
699,300494.SZ,盛天网络,24.79,0.68,2.82,348975.0,7.84,24.79,22.9,23.74,24.11,1.34,8.75,41.23,7.57,84100.95,1212226.23,988829.73,湖北,互联网,20151231
700,000060.SZ,中金岭南,4.75,0.13,2.81,279637.0,3.9,4.8,4.62,4.65,4.62,1.29,0.75,13.86,1.27,13224.54,1775333.84,1775200.24,深圳,铅锌,19970123
701,002060.SZ,粤 水 电,6.58,0.18,2.81,255044.0,4.06,6.63,6.37,6.4,6.4,1.85,2.12,30.08,2.12,16585.75,2470390.75,790979.2,广东,建筑工程,20060810
702,002201.SZ,正威新材,9.51,0.26,2.81,91404.0,7.35,9.82,9.14,9.15,9.25,1.92,1.41,185.93,5.91,8753.1,619706.07,618389.59,江苏,玻璃,20071226
703,002324.SZ,普利特,14.27,0.39,2.81,160604.0,3.67,14.31,13.8,13.88,13.88,1.58,2.4,35.05,5.03,22698.99,1451875.35,956913.21,上海,塑料,20091218
704,002856.SZ,美芝股份,9.89,0.27,2.81,40518.0,3.64,9.98,9.63,9.63,9.62,0.69,3.79,-63.66,2.54,4008.44,133824.37,105827.24,深圳,装修装饰,20170320
705,300656.SZ,民德电子,31.14,0.85,2.81,9164.0,3.76,31.25,30.11,30.57,30.29,1.18,0.72,226.43,4.66,2833.19,537584.37,394692.48,深圳,IT设备,20170519
706,002121.SZ,科陆电子,7.33,0.2,2.81,380131.0,4.07,7.41,7.12,7.15,7.13,1.08,2.72,-73.12,8.52,27759.36,1217378.63,1026145.87,深圳,电器仪表,20070306
707,300582.SZ,英飞特,13.57,0.37,2.8,52955.0,3.79,13.59,13.09,13.23,13.2,0.91,2.41,-67.74,2.48,7102.07,403247.35,298217.37,浙江,元器件,20161228
708,688798.SH,艾为电子,59.15,1.61,2.8,12246.0,4.81,59.3,56.53,57.4,57.54,0.97,0.91,-48.59,3.93,7146.49,1372332.91,796298.29,上海,半导体,20210816
709,688733.SH,壹石通,30.96,0.84,2.79,17077.0,4.85,31.36,29.9,30.12,30.12,1.52,1.19,121.71,2.76,5263.96,618503.99,442552.75,安徽,矿物制品,20210817
710,603365.SH,水星家纺,14.06,0.38,2.78,18758.0,3.65,14.2,13.7,13.75,13.68,1.31,0.7,11.2,1.41,2629.36,374938.02,374938.02,上海,纺织,20171120
711,300840.SZ,酷特智能,12.58,0.34,2.78,69242.0,5.15,12.73,12.1,12.22,12.24,1.11,4.49,25.87,2.74,8699.93,301920.0,194126.4,山东,服饰,20200708
712,000518.SZ,四环生物,2.59,0.07,2.78,66223.0,2.78,2.59,2.52,2.53,2.52,1.08,0.64,-35.16,4.95,1705.42,266655.06,266649.74,江苏,生物制药,19930908
713,603690.SH,至纯科技,34.84,0.94,2.77,94060.0,4.13,34.9,33.5,33.6,33.9,1.31,2.45,53.61,2.99,32453.51,1343994.42,1339035.99,上海,半导体,20170113
714,601158.SH,重庆水务,5.56,0.15,2.77,193463.0,4.62,5.64,5.39,5.4,5.41,3.01,0.4,23.29,1.66,10755.8,2668800.0,2668800.0,重庆,水务,20100329
715,600893.SH,航发动力,42.26,1.14,2.77,282597.0,4.21,42.88,41.15,41.15,41.12,2.0,1.14,320.14,2.96,119432.3,11264801.25,10438134.78,陕西,航空,19960408
716,002290.SZ,禾盛新材,13.35,0.36,2.77,245240.0,8.55,14.29,13.18,13.75,12.99,3.39,10.01,46.66,5.23,33915.97,331229.96,327024.71,江苏,家用电器,20090903
717,601699.SH,潞安环能,16.32,0.44,2.77,201424.0,3.65,16.42,15.84,15.87,15.88,1.23,0.67,3.61,1.11,32702.52,4881979.81,4881979.81,山西,煤炭开采,20060922
718,002785.SZ,万里石,21.55,0.58,2.77,33216.0,4.15,21.79,20.92,20.94,20.97,1.06,1.99,-300.18,7.32,7156.29,433478.25,359189.05,福建,其他建材,20151223
719,002179.SZ,中航光电,45.35,1.22,2.76,166662.0,2.99,45.59,44.27,44.35,44.13,1.76,0.82,24.2,5.38,75436.14,9614410.22,9236237.86,河南,元器件,20071101
720,688132.SH,邦彦技术,27.18,0.73,2.76,23279.0,4.57,27.44,26.23,26.5,26.45,1.27,6.61,87.86,2.6,6274.14,413748.1,95721.06,深圳,通信设备,20220923
721,603650.SH,彤程新材,32.8,0.88,2.76,54644.0,3.7,32.88,31.7,31.81,31.92,1.31,0.92,58.9,6.46,17807.83,1951801.86,1948544.25,上海,化工原料,20180627
722,603116.SH,红蜻蜓,6.34,0.17,2.76,93729.0,3.24,6.35,6.15,6.16,6.17,1.63,1.63,43.16,1.22,5894.04,365311.31,365311.31,浙江,服饰,20150629
723,605189.SH,富春染织,16.41,0.44,2.76,16678.0,4.26,16.58,15.9,16.0,15.97,2.04,3.34,27.07,1.51,2724.77,245760.02,81922.58,安徽,纺织,20210528
724,002074.SZ,国轩高科,27.62,0.74,2.75,200025.0,4.09,27.89,26.79,26.88,26.88,2.04,1.62,162.45,2.07,55050.24,4913252.29,3420824.35,安徽,电气设备,20061018
725,000698.SZ,沈阳化工,4.11,0.11,2.75,85167.0,3.0,4.13,4.01,4.01,4.0,1.39,1.08,-8.0,1.78,3489.9,336820.42,322927.0,辽宁,石油加工,19970220
726,000068.SZ,华控赛格,2.99,0.08,2.75,73353.0,3.78,3.03,2.92,2.92,2.91,1.58,0.73,-27.95,161.33,2186.06,300994.77,300994.77,深圳,环境保护,19970611
727,603936.SH,博敏电子,12.0,0.32,2.74,112801.0,3.6,12.07,11.65,11.67,11.68,1.04,2.21,91.18,1.48,13463.75,765627.72,613214.52,广东,元器件,20151209
728,605179.SH,一鸣食品,10.88,0.29,2.74,16182.0,3.78,10.95,10.55,10.65,10.59,1.27,2.65,238.26,4.04,1754.53,436288.0,66368.0,浙江,乳制品,20201228
729,002829.SZ,星网宇达,43.93,1.17,2.74,58232.0,4.19,44.38,42.59,42.76,42.76,1.03,5.67,89.41,4.04,25350.38,756238.75,450975.78,北京,航空,20161213
730,301077.SZ,星华新材,21.43,0.57,2.73,6876.0,3.31,21.47,20.78,20.86,20.86,1.13,1.6,40.89,2.23,1467.1,257160.0,91870.41,浙江,化工原料,20210930
731,002178.SZ,延华智能,3.76,0.1,2.73,180164.0,5.46,3.86,3.66,3.66,3.66,1.73,2.53,351.01,6.32,6747.84,267769.53,267533.16,上海,软件服务,20071101
732,002868.SZ,绿康生化,36.86,0.98,2.73,23115.0,4.6,37.07,35.42,35.71,35.88,1.1,1.52,-141.16,9.78,8422.66,572862.78,560041.2,福建,农业综合,20170503
733,688211.SH,中科微至,45.17,1.2,2.73,9916.0,3.66,45.23,43.62,44.1,43.97,1.9,1.55,46.93,1.66,4445.77,594476.49,289642.23,江苏,专用机械,20211026
734,600986.SH,浙文互联,6.4,0.17,2.73,398343.0,4.49,6.43,6.15,6.25,6.23,0.77,3.01,55.16,2.08,25157.64,846352.39,846352.39,浙江,互联网,20040426
735,300269.SZ,联建光电,3.39,0.09,2.73,121127.0,3.33,3.41,3.3,3.3,3.3,0.93,2.3,-24.05,43.85,4087.04,186149.59,178202.0,深圳,元器件,20111012
736,601519.SH,大智慧,7.16,0.19,2.73,322752.0,4.02,7.18,6.9,6.92,6.97,0.86,1.61,11.86,7.56,22828.77,1445906.72,1434767.77,上海,软件服务,20110128
737,600596.SH,新安股份,10.93,0.29,2.73,114408.0,3.29,10.96,10.61,10.61,10.64,1.39,1.11,29.48,1.16,12446.67,1252300.97,1124988.33,浙江,化工原料,20010906
738,601916.SH,浙商银行,2.64,0.07,2.72,1609406.0,3.5,2.66,2.57,2.58,2.57,0.84,0.75,3.06,0.49,42343.31,6889987.09,5687731.09,浙江,银行,20191126
739,002652.SZ,扬子新材,2.64,0.07,2.72,98653.0,3.11,2.65,2.57,2.59,2.57,1.43,1.93,-55.31,6.11,2594.29,135184.9,135040.42,江苏,其他建材,20120119
740,603717.SH,天域生态,6.79,0.18,2.72,110308.0,6.2,6.96,6.55,6.57,6.61,2.3,3.8,-10.49,1.82,7504.76,197009.3,197009.3,重庆,农业综合,20170327
741,600778.SH,友好集团,6.8,0.18,2.72,38075.0,4.38,6.82,6.53,6.68,6.62,1.93,1.22,11.45,5.56,2545.53,211814.12,211626.12,新疆,百货,19961203
742,002505.SZ,鹏都农牧,1.89,0.05,2.72,627709.0,3.26,1.89,1.83,1.83,1.84,1.15,0.98,-76.25,2.31,11754.9,1204735.35,1204735.35,湖南,商贸代理,20101118
743,600595.SH,中孚实业,2.65,0.07,2.71,108046.0,3.49,2.67,2.58,2.6,2.58,0.91,0.28,13.35,0.86,2854.46,1064613.15,1039448.75,河南,铝,20020626
744,688202.SH,美迪西,85.25,2.25,2.71,17817.0,4.66,86.5,82.63,83.22,83.0,1.01,1.62,25.56,6.22,15170.37,1038544.37,935908.07,上海,医疗保健,20191105
745,300055.SZ,万邦达,7.2,0.19,2.71,39976.0,3.0,7.21,7.0,7.0,7.01,0.76,0.64,64.13,1.13,2858.64,602459.72,449487.13,北京,环境保护,20100226
746,002869.SZ,金溢科技,21.98,0.58,2.71,25311.0,3.55,22.1,21.34,21.44,21.4,0.89,1.67,-72.9,1.93,5520.86,394664.84,332274.91,深圳,通信设备,20170515
747,000679.SZ,大连友谊,4.93,0.13,2.71,38879.0,3.96,4.99,4.8,4.81,4.8,0.92,1.09,-49.89,4.87,1919.17,175705.2,175705.2,辽宁,百货,19970124
