,股票代码,股票名称,最新价格,涨跌额,涨跌幅,成交量,振幅,最高,最低,今开,昨收,量比,换手率,市盈率(动态),市净率,成交额(万),总市值(万),流通市值(万),所在地域,所属行业,上市日期
358,301030.SZ,仕净科技,46.36,0.41,0.89,44175.0,5.48,47.52,45.0,46.0,45.95,1.12,4.22,46.64,4.16,20454.29,665945.74,485525.66,江苏,环境保护,20210722
359,301299.SZ,卓创资讯,54.5,0.48,0.89,34315.0,5.42,55.48,52.55,53.55,54.02,1.89,22.88,48.17,4.94,18579.31,327000.0,81750.0,山东,互联网,20221019
360,601100.SH,恒立液压,56.18,0.49,0.88,44974.0,3.32,57.18,55.33,55.7,55.69,0.88,0.34,30.11,5.67,25387.7,7532732.33,7333512.48,江苏,工程机械,20111028
361,002032.SZ,苏 泊 尔,45.92,0.4,0.88,15707.0,2.39,46.45,45.36,45.51,45.52,0.99,0.2,21.15,7.46,7214.51,3704754.0,3690805.41,浙江,家用电器,20040817
362,600779.SH,水井坊,58.75,0.51,0.88,36776.0,2.85,59.32,57.66,58.0,58.24,1.29,0.75,44.98,7.92,21618.93,2869123.21,2869123.21,四川,白酒,19961206
363,600518.SH,ST康美,2.33,0.02,0.87,710955.0,2.16,2.35,2.3,2.31,2.31,0.88,0.52,-160.2,4.68,16495.25,3230280.94,3171812.25,广东,中成药,20010319
364,600941.SH,中国移动,98.33,0.83,0.85,85669.0,2.05,99.36,97.36,97.6,97.5,0.71,1.13,18.72,1.63,84466.4,210159641.92,7459538.65,北京,电信运营,20220105
365,603829.SH,洛凯股份,14.41,0.12,0.84,91085.0,4.55,14.41,13.76,14.2,14.29,2.01,5.69,32.68,2.66,12770.75,230560.0,230560.0,江苏,电气设备,20171017
366,001278.SZ,一彬科技,22.83,0.19,0.84,42998.0,4.86,23.21,22.11,22.4,22.64,0.84,13.9,37.42,2.33,9740.89,282483.35,70620.95,浙江,汽车配件,20230308
367,300274.SZ,阳光电源,104.95,0.87,0.84,229032.0,4.39,105.97,101.4,103.73,104.08,1.32,2.03,25.85,7.85,237512.9,15587079.38,11852457.8,安徽,电气设备,20111102
368,300727.SZ,润禾材料,27.88,0.23,0.83,60324.0,6.73,29.7,27.84,29.0,27.65,2.37,5.33,57.21,4.49,17272.82,353750.05,315699.52,浙江,化工原料,20171127
369,002665.SZ,首航高科,3.64,0.03,0.83,576619.0,3.05,3.7,3.59,3.61,3.61,1.65,2.34,-21.67,1.78,20988.08,911435.22,896002.75,甘肃,电气设备,20120327
370,003042.SZ,中农联合,22.17,0.18,0.82,70185.0,4.68,22.43,21.4,21.88,21.99,1.23,10.3,46.4,1.86,15349.88,315878.16,151003.74,山东,农药化肥,20210406
371,300737.SZ,科顺股份,9.88,0.08,0.82,152531.0,5.1,10.22,9.72,9.82,9.8,1.52,1.7,50.22,2.08,15272.57,1166708.08,884104.34,广东,其他建材,20180125
372,600489.SH,中金黄金,11.13,0.09,0.82,504275.0,2.63,11.38,11.09,11.15,11.04,0.75,1.04,22.68,2.04,56734.14,5395058.88,5395058.88,北京,黄金,20030814
373,300021.SZ,大禹节水,4.98,0.04,0.81,102043.0,2.02,5.02,4.92,4.92,4.94,0.71,1.46,105.5,2.38,5071.39,429256.12,349093.38,甘肃,农业综合,20091030
374,002846.SZ,英联股份,9.96,0.08,0.81,151460.0,6.58,10.44,9.79,9.87,9.88,2.15,6.8,-212.09,4.25,15272.59,317168.8,222003.69,广东,广告包装,20170207
375,301419.SZ,阿莱德,38.7,0.31,0.81,49851.0,4.61,39.77,38.0,38.09,38.39,1.42,21.03,94.34,4.28,19499.51,387000.0,91755.71,上海,元器件,20230209
376,300769.SZ,德方纳米,112.5,0.9,0.81,51309.0,5.18,114.33,108.55,110.17,111.6,1.04,2.06,-10.95,3.94,57238.83,3141475.84,2801484.61,深圳,化工原料,20190415
377,600226.SH,瀚叶股份,2.51,0.02,0.8,323148.0,5.22,2.59,2.46,2.48,2.49,2.45,1.04,45.47,2.49,8147.41,781906.48,781906.48,浙江,互联网,19991116
378,600325.SH,华发股份,10.16,0.08,0.79,321741.0,5.26,10.55,10.02,10.03,10.08,1.42,1.52,9.96,1.27,33118.1,2151035.69,2151026.55,广东,区域地产,20040225
379,002461.SZ,珠江啤酒,8.9,0.07,0.79,67423.0,2.27,9.03,8.83,8.86,8.83,1.07,0.3,56.75,2.09,6026.04,1969862.35,1969862.35,广东,啤酒,20100818
380,002740.SZ,*ST爱迪,2.6,0.02,0.78,66715.0,4.26,2.65,2.54,2.57,2.58,0.59,1.65,-6.47,-1.92,1726.95,118055.88,105293.06,福建,服饰,20150122
381,600612.SH,老凤祥,62.62,0.47,0.76,17096.0,3.35,63.65,61.57,62.19,62.15,0.84,0.54,11.44,3.02,10760.14,3275763.44,1985740.5,上海,服饰,19920814
382,300826.SZ,测绘股份,14.81,0.11,0.75,51774.0,4.69,15.23,14.54,14.55,14.7,1.45,3.73,51.39,1.98,7697.45,215633.6,205835.6,江苏,建筑工程,20200403
383,002035.SZ,华帝股份,6.75,0.05,0.75,108503.0,3.73,6.92,6.67,6.7,6.7,0.66,1.39,15.52,1.69,7380.75,572166.19,526853.05,广东,家用电器,20040901
384,600675.SH,中华企业,2.72,0.02,0.74,167685.0,2.59,2.76,2.69,2.69,2.7,0.72,0.28,-15.38,1.11,4581.45,1658148.79,1658148.79,上海,区域地产,19930924
385,688019.SH,安集科技,241.27,1.77,0.74,9333.0,4.56,246.1,235.17,237.18,239.5,1.02,1.25,60.15,10.16,22563.67,1833029.76,1802326.47,上海,半导体,20190722
386,601577.SH,长沙银行,8.2,0.06,0.74,82197.0,2.21,8.31,8.13,8.16,8.14,0.98,0.4,4.17,0.59,6767.15,3297674.08,1695437.31,湖南,银行,20180926
387,002129.SZ,TCL中环,35.9,0.26,0.73,539165.0,5.27,36.48,34.6,35.69,35.64,1.42,1.67,12.88,2.91,191521.89,11609313.64,11600480.08,天津,电气设备,20070420
388,002918.SZ,蒙娜丽莎,15.23,0.11,0.73,58607.0,4.5,15.7,15.02,15.12,15.12,1.49,2.67,229.08,2.06,8994.79,632317.99,334240.31,广东,陶瓷,20171219
389,300556.SZ,丝路视觉,27.77,0.2,0.73,239650.0,14.22,31.0,27.08,27.42,27.57,1.44,23.42,-23.63,3.94,68929.61,336649.33,284116.75,深圳,软件服务,20161104
390,300732.SZ,设研院,9.92,0.07,0.71,91169.0,3.76,10.16,9.79,9.83,9.85,1.44,2.83,19.35,1.13,9119.41,321718.93,319874.92,河南,建筑工程,20171212
391,600761.SH,安徽合力,17.05,0.12,0.71,88819.0,5.14,17.43,16.56,16.8,16.93,1.33,1.2,12.01,1.88,15159.63,1262008.27,1262008.27,安徽,工程机械,19961009
392,600726.SH,*ST华源,2.87,0.02,0.7,118396.0,2.11,2.89,2.83,2.85,2.85,0.6,0.77,34.97,6.29,3386.2,2269405.49,440451.77,黑龙江,火力发电,19960701
393,601005.SH,重庆钢铁,1.44,0.01,0.7,651743.0,2.8,1.45,1.41,1.43,1.43,1.95,0.78,-30.45,0.6,9353.31,1284278.73,1206788.41,重庆,普钢,20070228
394,002897.SZ,意华股份,38.9,0.27,0.7,76915.0,5.05,40.2,38.25,38.6,38.63,1.62,4.87,106.49,4.0,30126.28,663914.08,614621.49,浙江,元器件,20170907
395,000002.SZ,万  科Ａ,14.46,0.1,0.7,989286.0,3.69,14.84,14.31,14.32,14.36,1.38,1.02,29.83,0.7,144581.45,17251805.9,14050300.79,深圳,全国地产,19910129
396,600601.SH,*ST方科,2.9,0.02,0.69,135368.0,2.08,2.91,2.85,2.86,2.88,0.87,0.32,-147.32,3.53,3902.26,1209385.05,1209385.05,上海,元器件,19901219
397,600132.SH,重庆啤酒,95.48,0.65,0.69,58108.0,3.07,96.71,93.8,94.83,94.83,0.93,1.2,29.85,18.91,55585.65,4620957.0,4620957.0,重庆,啤酒,19971030
398,601328.SH,交通银行,5.91,0.04,0.68,1171845.0,2.21,5.98,5.85,5.87,5.87,1.28,0.3,4.45,0.5,69509.67,43889271.45,23197260.63,上海,银行,20070515
399,601801.SH,皖新传媒,10.37,0.07,0.68,871233.0,8.25,11.11,10.26,10.43,10.3,1.12,4.38,15.26,1.79,92289.11,2062805.31,2062805.31,安徽,出版业,20100118
400,000961.SZ,中南建设,1.49,0.01,0.68,2312502.0,5.41,1.55,1.47,1.48,1.48,1.2,6.07,-2.14,0.41,35025.58,570157.28,567842.4,江苏,全国地产,20000301
401,600326.SH,西藏天路,5.97,0.04,0.67,375228.0,5.9,6.21,5.86,5.95,5.93,1.21,4.08,-16.26,1.48,22686.94,549769.6,548379.78,西藏,水泥,20010116
402,300709.SZ,精研科技,26.9,0.18,0.67,260445.0,6.14,28.5,26.86,27.52,26.72,1.17,17.49,-28.9,2.68,72195.87,500792.32,400486.06,江苏,元器件,20171019
403,300616.SZ,尚品宅配,22.66,0.15,0.67,54612.0,4.75,23.33,22.26,22.36,22.51,1.4,4.2,-11.81,1.3,12469.89,450197.55,294863.84,广东,家居用品,20170307
404,688004.SH,博汇科技,39.56,0.26,0.66,35550.0,7.33,40.88,38.0,38.5,39.3,1.19,8.92,-218.53,3.16,14123.64,224700.8,157620.17,北京,软件服务,20200612
405,300570.SZ,太辰光,31.0,0.2,0.65,263369.0,6.14,31.99,30.1,30.79,30.8,0.84,13.59,62.21,5.33,82327.59,712990.08,600876.44,深圳,通信设备,20161206
406,000779.SZ,甘咨询,10.92,0.07,0.65,79770.0,3.78,11.18,10.77,10.81,10.85,1.68,2.12,22.55,1.55,8774.11,415063.9,410658.91,甘肃,建筑工程,19970528
407,603388.SH,元成股份,9.37,0.06,0.64,138501.0,3.01,9.58,9.3,9.4,9.31,1.02,4.25,198.38,2.25,13077.4,305212.36,305212.36,浙江,建筑工程,20170324
408,301211.SZ,亨迪药业,28.49,0.18,0.64,206341.0,8.9,29.8,27.28,27.95,28.31,1.73,28.7,51.38,3.69,58725.23,820512.0,204847.72,湖北,化学制药,20211222
409,603790.SH,雅运股份,14.55,0.09,0.62,31577.0,2.28,14.64,14.31,14.37,14.46,0.87,1.65,39.65,2.36,4567.93,278428.8,278428.8,上海,染料涂料,20180912
410,603165.SH,荣晟环保,14.56,0.09,0.62,29603.0,2.7,14.75,14.36,14.49,14.47,1.07,1.06,12.43,1.96,4310.06,405395.94,405395.94,浙江,造纸,20170117
411,002016.SZ,世荣兆业,6.65,0.04,0.61,51139.0,3.18,6.76,6.55,6.6,6.61,1.48,0.63,22.09,1.16,3413.07,538048.6,538048.6,广东,区域地产,20040708
412,300796.SZ,贝斯美,11.72,0.07,0.6,43585.0,3.18,11.94,11.57,11.65,11.65,1.9,1.21,21.36,2.55,5133.47,423259.45,423259.45,浙江,农药化肥,20191115
413,301268.SZ,铭利达,40.63,0.24,0.59,26993.0,3.09,41.35,40.1,40.6,40.39,1.37,1.59,43.92,7.17,10983.26,1625240.63,690519.36,深圳,机械基件,20220407
414,002430.SZ,杭氧股份,34.0,0.2,0.59,51422.0,2.81,34.48,33.53,33.88,33.8,0.91,0.53,30.29,3.83,17512.52,3347448.86,3278226.81,浙江,化工机械,20100610
415,002133.SZ,广宇集团,3.44,0.02,0.58,115438.0,2.92,3.5,3.4,3.45,3.42,1.21,1.5,7.98,0.66,3993.23,266305.6,264835.35,浙江,全国地产,20070427
416,603195.SH,公牛集团,155.39,0.89,0.58,10076.0,3.17,157.5,152.6,155.16,154.5,1.25,0.17,31.73,8.36,15700.45,9340144.67,9309688.23,浙江,家用电器,20200206
417,002429.SZ,兆驰股份,5.26,0.03,0.57,525397.0,3.06,5.39,5.23,5.27,5.23,1.61,1.17,15.54,1.7,27888.23,2381170.76,2360139.67,深圳,家用电器,20100610
418,001238.SZ,浙江正特,23.18,0.13,0.56,15601.0,3.82,23.7,22.82,23.05,23.05,1.41,5.67,28.18,2.28,3631.84,254980.0,63745.0,浙江,家居用品,20220919
419,601600.SH,中国铝业,5.52,0.03,0.55,995755.0,3.83,5.66,5.45,5.46,5.49,0.96,0.76,13.06,1.74,55534.93,9473198.54,7219446.25,北京,铝,20070430
420,600837.SH,海通证券,9.52,0.05,0.53,618536.0,3.27,9.79,9.48,9.49,9.47,1.94,0.7,12.78,0.74,59592.4,12437118.4,8447458.88,上海,证券,19940224
421,300442.SZ,润泽科技,32.4,0.17,0.53,90856.0,10.39,35.5,32.15,33.44,32.23,2.6,7.66,42.17,7.18,30537.08,5562955.74,384226.74,上海,轻工机械,20150424
422,300983.SZ,尤安设计,30.55,0.16,0.53,5633.0,2.6,31.15,30.36,30.45,30.39,1.58,1.76,-114.3,1.28,1735.31,391040.0,97760.0,上海,建筑工程,20210420
423,300724.SZ,捷佳伟创,94.29,0.49,0.52,53448.0,4.66,95.3,90.93,93.28,93.8,0.85,1.95,24.4,4.36,49925.23,3283249.42,2578182.71,深圳,专用机械,20180810
424,003020.SZ,立方制药,42.8,0.22,0.52,14946.0,4.02,43.82,42.11,42.46,42.58,1.17,2.1,25.76,4.57,6450.78,681406.39,304613.48,安徽,化学制药,20201215
425,601318.SH,中国平安,48.76,0.25,0.52,644502.0,3.46,49.93,48.25,48.34,48.51,1.07,0.59,5.81,0.99,317232.24,89134457.12,52820072.09,深圳,保险,20070301
426,301024.SZ,霍普股份,25.43,0.13,0.51,7828.0,3.04,25.81,25.04,25.41,25.3,1.96,4.41,-60.64,2.59,1990.74,161696.66,45106.46,上海,建筑工程,20210728
427,000785.SZ,居然之家,3.93,0.02,0.51,131664.0,1.53,3.96,3.9,3.93,3.91,1.22,0.48,14.16,1.27,5186.15,2565911.5,1081095.69,湖北,百货,19970711
428,301005.SZ,超捷股份,27.7,0.14,0.51,11392.0,2.54,28.07,27.37,27.64,27.56,0.36,2.57,99.86,3.64,3162.18,288532.41,122802.49,上海,汽车配件,20210601
429,300621.SZ,维业股份,9.9,0.05,0.51,19987.0,3.65,10.08,9.72,9.78,9.85,1.42,1.02,-60.25,2.65,1984.06,205976.13,193867.17,深圳,装修装饰,20170316
430,000333.SZ,美的集团,54.21,0.27,0.5,342618.0,4.19,55.31,53.05,53.94,53.94,0.93,0.5,11.83,2.82,186661.1,38067244.78,37299715.13,广东,家用电器,20130918
431,300043.SZ,星辉娱乐,4.1,0.02,0.49,957779.0,5.88,4.28,4.04,4.05,4.08,1.25,10.21,-30.79,2.81,39759.03,510121.34,384476.8,广东,文教休闲,20100120
432,600376.SH,首开股份,4.11,0.02,0.49,227598.0,3.67,4.23,4.08,4.11,4.09,1.15,0.88,-2.81,0.45,9454.93,1060201.31,1060201.31,北京,区域地产,20010312
433,000965.SZ,天保基建,4.11,0.02,0.49,489748.0,4.89,4.27,4.07,4.07,4.09,1.8,4.41,51.81,0.84,20413.74,456140.5,456140.5,天津,区域地产,20000406
434,300630.SZ,普利制药,20.84,0.1,0.48,125475.0,4.92,21.36,20.34,20.61,20.74,1.97,3.9,16.42,3.22,26030.96,909358.66,671172.66,海南,化学制药,20170328
435,605336.SH,帅丰电器,16.79,0.08,0.48,15764.0,2.27,16.95,16.57,16.67,16.71,1.3,2.69,19.34,1.58,2647.12,309959.22,98410.3,浙江,家用电器,20201019
436,600791.SH,京能置业,4.24,0.02,0.47,79158.0,3.79,4.37,4.21,4.21,4.22,1.42,1.75,-11.21,1.54,3386.22,192021.12,191781.01,北京,全国地产,19970130
437,002069.SZ,獐子岛,4.27,0.02,0.47,223870.0,3.76,4.31,4.15,4.22,4.25,0.49,3.15,-145.82,56.93,9453.09,303644.91,303224.1,辽宁,渔业,20060928
438,300686.SZ,智动力,10.73,0.05,0.47,85585.0,3.37,10.78,10.42,10.51,10.68,0.75,4.31,-15.87,2.09,9068.73,285014.81,212993.6,深圳,元器件,20170804
439,601699.SH,潞安环能,19.69,0.09,0.46,245729.0,2.55,19.91,19.41,19.59,19.6,0.77,0.82,4.36,1.33,48290.75,5890084.71,5890084.71,山西,煤炭开采,20060922
440,002027.SZ,分众传媒,6.58,0.03,0.46,1397437.0,3.66,6.73,6.49,6.55,6.55,1.29,0.97,25.24,5.32,92731.37,9502967.42,9502967.42,广东,广告包装,20040804
441,002305.SZ,南国置业,2.2,0.01,0.46,634551.0,4.57,2.27,2.17,2.19,2.19,1.65,3.66,-5.82,1.97,14162.49,381527.47,381499.22,湖北,区域地产,20091106
442,001337.SZ,四川黄金,35.44,0.16,0.45,127513.0,4.76,36.19,34.51,35.63,35.28,0.89,21.25,60.16,12.3,45138.2,1488480.0,212640.0,四川,黄金,20230303
443,603888.SH,新华网,31.09,0.14,0.45,356953.0,8.63,33.0,30.33,30.53,30.95,1.43,6.88,156.26,4.89,113303.53,1613662.28,1613662.28,北京,互联网,20161028
444,301088.SZ,戎美股份,17.85,0.08,0.45,30993.0,2.59,18.01,17.55,17.55,17.77,1.26,5.33,28.0,1.56,5525.1,406980.0,103870.21,江苏,服饰,20211028
445,600600.SH,青岛啤酒,99.5,0.44,0.44,51704.0,2.83,101.0,98.2,98.5,99.06,0.78,0.74,23.38,5.03,51577.94,13574116.26,6968678.63,山东,啤酒,19930827
446,603598.SH,引力传媒,11.34,0.05,0.44,261208.0,4.69,11.68,11.15,11.18,11.29,1.22,9.75,87.51,19.71,29878.28,303756.53,303756.53,北京,影视音像,20150527
447,002116.SZ,中国海诚,11.42,0.05,0.44,129941.0,3.34,11.69,11.31,11.31,11.37,0.99,3.12,23.59,3.01,14987.45,489028.03,475533.84,上海,建筑工程,20070215
448,603648.SH,畅联股份,9.2,0.04,0.44,49902.0,3.28,9.33,9.03,9.13,9.16,1.48,1.38,17.94,1.79,4586.13,333419.78,333419.78,上海,仓储物流,20170913
449,600340.SH,华夏幸福,2.31,0.01,0.43,774151.0,3.91,2.38,2.29,2.3,2.3,1.79,1.99,3.06,0.81,18127.26,904069.4,899365.02,河北,区域地产,20031230
450,600560.SH,金自天正,14.12,0.06,0.43,295524.0,5.76,14.34,13.53,13.85,14.06,1.61,13.21,49.38,3.57,40939.07,315787.45,315787.45,北京,电气设备,20020919
451,000006.SZ,深振业Ａ,4.72,0.02,0.43,213944.0,3.19,4.84,4.69,4.69,4.7,1.74,1.58,-131.81,0.81,10207.39,637197.66,637197.66,深圳,区域地产,19920427
452,002648.SZ,卫星化学,14.18,0.06,0.42,239066.0,3.12,14.55,14.11,14.12,14.12,1.03,0.71,16.89,2.19,34275.1,4776904.86,4772158.26,浙江,化工原料,20111228
453,688772.SH,珠海冠宇,18.92,0.08,0.42,89329.0,2.71,19.33,18.82,18.98,18.84,0.67,1.16,-37.95,3.54,17027.99,2122552.03,1456280.05,广东,电气设备,20211015
454,600078.SH,ST澄星,9.48,0.04,0.42,86488.0,4.03,9.7,9.32,9.39,9.44,1.2,1.31,78.96,3.23,8229.73,628119.07,628119.07,江苏,化工原料,19970627
455,300985.SZ,致远新能,26.17,0.11,0.42,28209.0,2.84,26.41,25.67,25.9,26.06,1.28,7.76,-24.51,2.99,7355.17,348933.51,95084.51,吉林,汽车配件,20210429
456,000716.SZ,黑芝麻,7.14,0.03,0.42,804730.0,4.22,7.41,7.11,7.2,7.11,1.93,11.68,128.26,2.14,58206.29,531215.68,491857.5,广西,食品,19970418
457,000561.SZ,烽火电子,9.56,0.04,0.42,205856.0,4.1,9.81,9.42,9.79,9.52,2.37,3.42,-76.55,3.24,19674.03,578085.86,575537.51,陕西,通信设备,19940509
458,603272.SH,联翔股份,16.9,0.07,0.42,4865.0,1.78,16.95,16.65,16.83,16.83,0.88,1.22,-108.99,2.71,816.41,175129.63,67231.16,浙江,家居用品,20220520
459,000929.SZ,兰州黄河,9.78,0.04,0.41,65643.0,1.85,9.87,9.69,9.78,9.74,0.99,3.53,-152.43,2.85,6429.08,181679.15,181667.63,甘肃,啤酒,19990623
460,000811.SZ,冰轮环境,14.68,0.06,0.41,76482.0,2.6,14.95,14.57,14.66,14.62,1.19,1.03,25.43,2.17,11291.68,1094889.9,1094867.07,山东,工程机械,19980528
461,688348.SH,昱能科技,235.0,0.95,0.41,10289.0,4.42,242.33,231.99,236.39,234.05,0.85,5.18,39.95,4.9,24370.76,1880000.0,466436.67,浙江,电气设备,20220608
462,600666.SH,*ST瑞德,2.48,0.01,0.4,86710.0,3.24,2.53,2.45,2.49,2.47,0.88,0.36,-139.85,3.98,2154.99,685351.19,600098.73,黑龙江,元器件,19930712
463,601838.SH,成都银行,12.7,0.05,0.4,136308.0,2.06,12.88,12.62,12.62,12.65,0.84,0.37,4.69,0.83,17423.53,4744385.05,4734079.16,四川,银行,20180131
464,300497.SZ,富祥药业,12.7,0.05,0.4,60115.0,1.66,12.82,12.61,12.68,12.65,0.88,1.34,-57.93,2.63,7634.57,698506.14,568087.74,江西,化学制药,20151222
465,002776.SZ,*ST柏龙,2.56,0.01,0.39,40939.0,3.53,2.63,2.54,2.54,2.55,1.17,0.76,-21.86,-2.05,1049.19,137725.21,137725.21,广东,服饰,20150626
466,301121.SZ,紫建电子,54.01,0.21,0.39,43086.0,4.41,54.48,52.11,53.0,53.8,1.5,24.34,-717.28,2.35,22997.28,382408.0,95602.02,重庆,电气设备,20220808
467,000042.SZ,中洲控股,7.72,0.03,0.39,52175.0,3.12,7.86,7.62,7.62,7.69,1.58,0.79,21.07,0.67,4060.19,513249.64,512584.66,深圳,全国地产,19940921
468,600159.SH,大龙地产,2.6,0.01,0.39,120834.0,3.09,2.66,2.58,2.58,2.59,1.21,1.46,63.14,0.95,3170.16,215800.84,215800.84,北京,区域地产,19980526
469,002285.SZ,世联行,2.63,0.01,0.38,193171.0,2.29,2.68,2.62,2.62,2.62,1.16,0.96,-102.57,1.61,5120.47,534831.3,529941.56,深圳,房产服务,20090828
470,600103.SH,青山纸业,2.64,0.01,0.38,805541.0,3.04,2.69,2.61,2.62,2.63,0.9,3.49,25.52,1.55,21357.6,608735.9,608735.9,福建,造纸,19970703
471,300635.SZ,中达安,13.23,0.05,0.38,32925.0,5.77,13.77,13.01,13.28,13.18,0.91,2.84,42.87,3.62,4402.47,180354.01,153482.63,广东,建筑工程,20170331
472,300715.SZ,凯伦股份,13.79,0.05,0.36,30070.0,3.93,14.15,13.61,13.69,13.74,1.21,1.08,38.61,2.21,4167.67,530790.38,384618.41,江苏,其他建材,20171026
473,603855.SH,华荣股份,27.6,0.1,0.36,11633.0,2.15,27.72,27.13,27.32,27.5,1.42,0.34,27.07,6.0,3206.46,931662.84,931662.84,上海,专用机械,20170524
474,600227.SH,圣济堂,2.77,0.01,0.36,112719.0,3.99,2.84,2.73,2.75,2.76,0.71,0.88,-33.78,1.7,3141.71,468998.17,354055.73,贵州,农药化肥,20000221
475,600186.SH,莲花健康,2.82,0.01,0.36,120193.0,1.78,2.84,2.79,2.8,2.81,0.63,0.67,60.26,3.56,3381.69,505880.12,505880.12,河南,食品,19980825
476,600658.SH,电子城,5.77,0.02,0.35,484957.0,5.57,6.03,5.71,5.72,5.75,2.34,4.34,9.44,0.84,28397.19,645423.57,645423.57,北京,园区开发,19930524
477,688680.SH,XD海优新,106.95,0.37,0.35,14984.0,3.41,108.64,105.01,106.7,106.58,0.85,2.88,98.77,3.88,16019.94,898596.16,556957.22,上海,塑料,20210122
478,002726.SZ,龙大美食,8.69,0.03,0.35,76171.0,2.89,8.85,8.6,8.68,8.66,0.9,0.71,110.65,3.0,6647.27,937789.8,936010.52,山东,食品,20140626
479,002535.SZ,ST林重,2.94,0.01,0.34,101648.0,2.73,2.99,2.91,2.93,2.93,0.92,1.78,22.69,5.39,3007.41,235694.82,167842.41,河南,工程机械,20110111
480,002191.SZ,劲嘉股份,5.91,0.02,0.34,176855.0,1.36,5.94,5.86,5.89,5.89,0.65,1.24,13.6,1.15,10443.03,869294.54,845024.02,深圳,广告包装,20071205
481,601668.SH,中国建筑,6.02,0.02,0.33,3304865.0,4.0,6.21,5.97,6.0,6.0,1.1,0.8,4.28,0.65,201774.1,25244528.57,24874875.05,北京,建筑工程,20090729
482,000517.SZ,荣安地产,3.01,0.01,0.33,244414.0,2.67,3.06,2.98,2.98,3.0,1.09,0.98,3.7,0.97,7389.51,958360.67,750087.91,浙江,区域地产,19930806
483,603073.SH,彩蝶实业,21.33,0.07,0.33,55842.0,4.75,21.81,20.8,21.1,21.26,1.05,19.26,34.86,2.06,11882.84,247428.0,61857.0,浙江,纺织,20230316
484,600533.SH,栖霞建设,3.22,0.01,0.31,219097.0,3.74,3.31,3.19,3.2,3.21,1.7,2.09,85.18,0.75,7113.41,338100.0,338100.0,江苏,区域地产,20020328
485,603605.SH,珀莱雅,117.55,0.36,0.31,17150.0,2.42,118.87,116.03,116.54,117.19,0.69,0.44,56.07,13.47,20189.09,4665894.22,4631334.52,浙江,日用化工,20171115
486,002229.SZ,鸿博股份,35.97,0.11,0.31,1628205.0,8.84,38.92,35.75,38.92,35.86,1.3,33.02,-245.54,11.32,611707.54,1792544.31,1773911.99,福建,广告包装,20080508
487,603922.SH,金鸿顺,23.29,0.07,0.3,7527.0,2.58,23.54,22.94,23.22,23.22,1.67,0.59,-56.76,2.91,1748.14,298112.0,298112.0,江苏,汽车配件,20171023
488,002487.SZ,大金重工,33.5,0.1,0.3,131992.0,2.37,33.67,32.88,33.3,33.4,0.63,2.41,71.45,3.25,43882.55,2136460.32,1833390.51,辽宁,电气设备,20101015
489,000573.SZ,粤宏远Ａ,3.44,0.01,0.29,133645.0,2.04,3.51,3.44,3.44,3.43,1.31,2.11,65.28,1.32,4634.69,219568.53,217727.93,广东,区域地产,19940815
490,600282.SH,南钢股份,3.46,0.01,0.29,210894.0,1.74,3.49,3.43,3.44,3.45,0.96,0.47,14.18,0.86,7306.24,2133121.49,1545556.82,江苏,普钢,20000919
491,600188.SH,兖矿能源,27.95,0.08,0.29,249314.0,2.83,28.36,27.57,27.9,27.87,0.77,0.83,6.13,1.59,69839.94,13867002.54,8383939.24,山东,煤炭开采,19980701
492,300359.SZ,全通教育,6.99,0.02,0.29,341716.0,3.59,7.16,6.91,6.93,6.97,1.18,5.4,-327.57,6.32,24073.79,442700.06,442647.64,广东,文教休闲,20140121
493,002832.SZ,比音勒芬,33.74,0.09,0.27,27822.0,4.7,34.9,33.32,33.67,33.65,1.13,0.71,16.01,4.52,9489.31,1925565.7,1313897.29,广东,服饰,20161223
494,000863.SZ,三湘印象,3.76,0.01,0.27,255013.0,3.73,3.85,3.71,3.74,3.75,1.14,2.19,-23.97,1.0,9669.02,443943.03,437519.4,上海,区域地产,19970925
495,000065.SZ,北方国际,15.2,0.04,0.26,241917.0,4.09,15.66,15.04,15.16,15.16,0.98,2.67,19.63,1.97,37186.19,1522663.01,1376099.16,北京,建筑工程,19980605
496,000514.SZ,渝 开 发,3.84,0.01,0.26,116646.0,2.87,3.93,3.82,3.84,3.83,1.36,1.38,-40.42,0.89,4528.72,324008.05,324008.05,重庆,区域地产,19930712
497,002785.SZ,万里石,23.06,0.06,0.26,74265.0,5.39,24.2,22.96,23.01,23.0,1.2,4.46,-321.22,7.83,17495.43,463851.9,384357.28,福建,其他建材,20151223
498,600816.SH,ST安信,3.94,0.01,0.25,64881.0,1.02,3.94,3.9,3.92,3.93,0.6,0.12,-444.95,3.62,2546.95,3878712.61,2074130.46,上海,多元金融,19940128
499,000858.SZ,五 粮 液,165.62,0.42,0.25,135368.0,2.36,168.43,164.53,166.3,165.2,0.78,0.35,12.81,5.08,225610.38,64287191.78,64285832.07,四川,白酒,19980427
500,601988.SH,中国银行,3.99,0.01,0.25,2876169.0,3.02,4.07,3.95,3.96,3.98,1.14,0.14,5.09,0.56,115683.96,117460728.71,84095440.42,北京,银行,20060705
501,601015.SH,陕西黑猫,4.12,0.01,0.24,88425.0,1.7,4.15,4.08,4.11,4.11,0.98,0.43,37.58,0.95,3642.73,841509.03,841509.03,陕西,焦炭加工,20141105
